,Date,Carbon,Coal,Gas
479,2024-04-26,64.05500030517578,118.7799988,28.88599967956543
480,2024-04-27,64.05500030517578,118.7799988,28.88599967956543
481,2024-04-28,64.05500030517578,118.7799988,28.88599967956543
482,2024-04-29,62.80500030517578,101.3499985,27.99399948120117
483,2024-04-30,65.72000122070312,103.1500015,29.118000030517575
484,2024-05-01,64.54499816894531,105.5,28.729999542236328
485,2024-05-02,69.51499938964844,107.75,30.913000106811523
486,2024-05-03,68.3949966430664,107.0,30.527999877929688
487,2024-05-04,68.3949966430664,107.0,30.527999877929688
488,2024-05-05,68.3949966430664,107.0,30.527999877929688
489,2024-05-06,68.3949966430664,107.0,31.801000595092773
490,2024-05-07,67.63500213623047,108.75,31.066999435424805
491,2024-05-08,68.65499877929688,106.3000031,30.608999252319336
492,2024-05-09,70.21499633789062,107.25,30.864999771118164
493,2024-05-10,68.2300033569336,106.9000015,30.02899932861328
494,2024-05-11,68.2300033569336,106.9000015,30.02899932861328
495,2024-05-12,68.2300033569336,106.9000015,30.02899932861328
496,2024-05-13,66.82499694824219,105.75,29.577999114990234
497,2024-05-14,67.19499969482422,105.25,29.66900062561035
498,2024-05-15,66.45999908447266,105.5,29.733999252319336
499,2024-05-16,67.08000183105469,106.4000015,30.24799919128418
500,2024-05-17,67.22000122070312,105.0,30.768999099731445
501,2024-05-18,67.22000122070312,105.0,30.768999099731445
502,2024-05-19,67.22000122070312,105.0,30.768999099731445
503,2024-05-20,70.86000061035156,106.25,31.76799964904785
504,2024-05-21,72.79499816894531,106.5,33.00400161743164
505,2024-05-22,72.91500091552734,105.25,34.388999938964844
506,2024-05-23,72.5999984741211,105.6500015,35.22800064086914
507,2024-05-24,72.26499938964844,105.4000015,34.1150016784668
508,2024-05-25,72.26499938964844,105.4000015,34.1150016784668
509,2024-05-26,72.26499938964844,105.4000015,34.1150016784668
510,2024-05-27,72.26499938964844,105.4000015,34.1150016784668
511,2024-05-28,71.56999969482422,105.5,33.53400039672852
512,2024-05-29,70.83499908447266,105.5,33.87900161743164
513,2024-05-30,72.125,105.5,35.19200134277344
514,2024-05-31,70.69499969482422,106.0400009,34.222999572753906
515,2024-06-01,70.69499969482422,106.0400009,34.222999572753906
516,2024-06-02,70.69499969482422,106.0400009,34.222999572753906
517,2024-06-03,70.93000030517578,118.9499969,36.013999938964844
518,2024-06-04,69.69499969482422,116.5,33.797000885009766
519,2024-06-05,68.87000274658203,111.4000015,33.35499954223633
520,2024-06-06,68.70999908447266,109.6500015,33.68600082397461
521,2024-06-07,68.58000183105469,108.6500015,33.10900115966797
522,2024-06-08,68.58000183105469,108.6500015,33.10900115966797
523,2024-06-09,68.58000183105469,108.6500015,33.10900115966797
524,2024-06-10,68.08499908447266,109.5500031,34.257999420166016
525,2024-06-11,67.44000244140625,108.8000031,34.28499984741211
526,2024-06-12,68.0199966430664,109.6500015,35.29399871826172
527,2024-06-13,68.11499786376953,110.3000031,35.7239990234375
528,2024-06-14,65.73500061035156,109.8000031,35.36000061035156
529,2024-06-15,65.73500061035156,109.8000031,35.36000061035156
530,2024-06-16,65.73500061035156,109.8000031,35.36000061035156
531,2024-06-17,65.33999633789062,109.0,34.209999084472656
532,2024-06-18,65.38500213623047,109.1500015,34.70000076293945
533,2024-06-19,67.22000122070312,109.1500015,34.70000076293945
534,2024-06-20,66.23500061035156,110.6500015,34.4640007019043
535,2024-06-21,65.2699966430664,109.4000015,33.93600082397461
536,2024-06-22,65.2699966430664,109.4000015,33.93600082397461
537,2024-06-23,65.2699966430664,109.4000015,33.93600082397461
538,2024-06-24,64.51499938964844,109.0,34.08000183105469
539,2024-06-25,65.06500244140625,108.9000015,34.85300064086914
540,2024-06-26,64.55500030517578,108.6500015,33.82400131225586
541,2024-06-27,64.05999755859375,108.5,34.564998626708984
542,2024-06-28,64.56500244140625,109.6600037,34.47999954223633
543,2024-06-29,64.56500244140625,109.6600037,34.47999954223633
544,2024-06-30,64.56500244140625,109.6600037,34.47999954223633
545,2024-07-01,65.18499755859375,103.6999969,33.48500061035156
546,2024-07-02,67.75499725341797,103.25,33.685001373291016
547,2024-07-03,67.68000030517578,103.5999985,32.691001892089844
548,2024-07-04,67.3499984741211,103.5999985,32.691001892089844
549,2024-07-05,67.15499877929688,104.4499969,33.06700134277344
550,2024-07-06,67.15499877929688,104.4499969,33.06700134277344
551,2024-07-07,67.15499877929688,104.4499969,33.06700134277344
552,2024-07-08,66.07499694824219,104.5,32.2859992980957
553,2024-07-09,65.6449966430664,102.8499985,31.334999084472656
554,2024-07-10,65.55999755859375,101.5,30.78400039672852
555,2024-07-11,65.6050033569336,102.1500015,31.11199951171875
556,2024-07-12,66.6500015258789,103.75,31.7189998626709
557,2024-07-13,66.6500015258789,103.75,31.7189998626709
558,2024-07-14,66.6500015258789,103.75,31.7189998626709
559,2024-07-15,64.86499786376953,106.0999985,31.371000289916992
560,2024-07-16,64.80000305175781,106.5,32.797000885009766
561,2024-07-17,64.0999984741211,104.4000015,31.89299964904785
562,2024-07-18,63.790000915527344,105.1500015,32.67399978637695
563,2024-07-19,63.61000061035156,105.1500015,32.16999816894531
564,2024-07-20,63.61000061035156,105.1500015,32.16999816894531
565,2024-07-21,63.61000061035156,105.1500015,32.16999816894531
566,2024-07-22,62.10499954223633,105.0,31.839000701904297
567,2024-07-23,63.01499938964844,105.25,31.621999740600582
568,2024-07-24,66.13999938964844,106.1500015,32.62099838256836
569,2024-07-25,64.2249984741211,106.25,31.77899932861328
