timestamp_gmt,offshore_wind_speed,offshore_wind_gusts,offshore_temperature,offshore_wind_direction
2026-06-05 08:00:00,28.694399999999998,41.4632,14.450699999999998,249.5004318244758
2026-06-05 09:00:00,27.9787,40.165,14.4843,251.8330047037433
2026-06-05 10:00:00,27.261799999999997,38.732400000000005,14.601199999999999,255.33230108560258
2026-06-05 11:00:00,25.928799999999995,38.36500000000001,14.6181,257.5004318244758
2026-06-05 12:00:00,27.377699999999997,38.7308,14.668199999999999,260.3323010856026
2026-06-05 13:00:00,25.944699999999997,38.1638,14.5181,264.6660376310973
2026-06-05 14:00:00,24.6125,36.0145,14.284499999999998,264.6660376310973
2026-06-05 15:00:00,23.5125,34.065,14.2678,264.8393518102962
2026-06-05 16:00:00,21.5461,32.3819,14.401,262.51091135077615
2026-06-05 17:00:00,20.9958,30.0314,14.2509,263.02152243474086
2026-06-05 18:00:00,18.0636,29.0644,14.150899999999998,262.66640986289485
2026-06-05 19:00:00,15.7304,25.765,14.033999999999999,258.3347084885531
2026-06-05 20:00:00,13.980699999999999,21.6813,13.9171,249.33470848855308
2026-06-05 21:00:00,12.8978,19.5982,13.567,241.0
2026-06-05 22:00:00,13.2477,18.6819,13.567,236.30221725430658
2026-06-05 23:00:00,12.7646,18.7487,13.3837,233.08412538319993
2026-06-06 00:00:00,9.7318,17.965799999999998,13.416900000000002,215.0046535628966
2026-06-06 01:00:00,11.0976,16.064999999999998,13.466800000000001,195.8680132373913
2026-06-06 02:00:00,11.997200000000001,16.6807,13.4501,185.5108546608602
2026-06-06 03:00:00,11.7304,17.0139,13.0,168.84818962381428
2026-06-06 04:00:00,13.246299999999998,18.3964,13.150099999999998,157.2164821132176
2026-06-06 05:00:00,14.1787,19.7622,13.400200000000002,152.33934483892253
2026-06-06 06:00:00,16.377499999999998,24.0266,14.0338,157.68859864558374
2026-06-06 07:00:00,18.9602,27.0254,13.8008,158.1787129470419
2026-06-06 08:00:00,17.1276,28.159,14.2843,152.6612974643029
2026-06-06 09:00:00,16.8946,23.410899999999998,14.801199999999998,149.26527314290297
2026-06-06 10:00:00,15.0622,22.345100000000002,14.918099999999999,155.40740004493955
2026-06-06 11:00:00,15.1948,21.762,15.0014,147.76318452437832
2026-06-06 12:00:00,14.9781,22.246299999999998,14.9847,121.59907206526177
2026-06-06 13:00:00,15.6791,22.246299999999998,15.3016,124.78560970862272
2026-06-06 14:00:00,14.595600000000001,23.5314,15.4851,129.7443325721508
2026-06-06 15:00:00,13.680299999999999,22.2318,15.6185,135.7443325721508
2026-06-06 16:00:00,15.6133,23.2505,15.468399999999999,129.7443325721508
2026-06-06 17:00:00,18.561999999999998,27.5489,15.368400000000001,135.03251437005014
2026-06-06 18:00:00,22.2618,31.879499999999997,15.251700000000001,142.3804209265146
2026-06-06 19:00:00,18.979899999999997,31.530799999999996,15.068000000000001,126.58426867082038
2026-06-06 20:00:00,17.8648,27.149499999999996,14.9843,132.1181602816633
2026-06-06 21:00:00,17.5974,28.5843,14.9507,141.78560970862273
2026-06-06 22:00:00,20.1465,28.916900000000002,14.950499999999998,148.49999536480712
2026-06-06 23:00:00,20.4954,30.032999999999998,14.8171,163.2671397460765
2026-06-07 00:00:00,17.2107,28.4471,14.7837,167.09494916760383
2026-06-07 01:00:00,17.545900000000003,25.7976,14.633600000000001,162.51008387883155
2026-06-07 02:00:00,18.6447,27.3964,14.616900000000001,172.3591751237247
2026-06-07 03:00:00,22.560399999999998,27.495199999999997,14.667,181.93948840021935
2026-06-07 04:00:00,27.025999999999996,36.1423,14.5171,183.21439029137727
2026-06-07 05:00:00,25.0596,37.0922,14.1672,174.4909588712023
2026-06-07 06:00:00,21.1117,34.52759999999999,14.3507,167.78346221296496
2026-06-07 07:00:00,23.4123,33.2139,14.8507,240.16926833732623
2026-06-07 08:00:00,31.908899999999996,43.7598,14.850900000000001,260.4280779083858
2026-06-07 09:00:00,33.0258,45.077099999999994,15.0012,252.51091135077615
2026-06-07 10:00:00,29.2775,45.8604,15.1346,259.96449463239355
2026-06-07 11:00:00,24.561799999999998,40.1127,15.150899999999998,255.50043182447575
2026-06-07 12:00:00,30.3091,40.996399999999994,14.7338,255.33230108560258
2026-06-07 13:00:00,30.775099999999995,43.694599999999994,14.7505,255.53675639118188
2026-06-07 14:00:00,31.643499999999996,44.461999999999996,14.9511,254.83261417327247
2026-06-07 15:00:00,31.994199999999996,45.59759999999999,14.9179,255.16558811175423
2026-06-07 16:00:00,31.2946,44.8489,14.7342,253.99901637101624
2026-06-07 17:00:00,31.527599999999996,44.6813,14.684099999999999,252.33396236890266
2026-06-07 18:00:00,29.077699999999997,44.4976,14.8338,247.16738582672753
2026-06-07 19:00:00,25.344899999999996,39.313900000000004,14.8338,241.57192209161423
2026-06-07 20:00:00,24.7614,34.7634,14.8004,237.03550536760642
2026-06-07 21:00:00,24.3634,34.448299999999996,14.8837,233.93948840021932
2026-06-07 22:00:00,23.9469,33.9336,14.8002,230.876732357102
2026-06-07 23:00:00,23.780099999999997,33.5501,14.7167,227.96748562994983
2026-06-08 00:00:00,23.945899999999998,33.1,14.6,220.19003754140172
2026-06-08 01:00:00,22.6958,32.0652,14.533199999999999,215.6112541745303
2026-06-08 02:00:00,22.561799999999998,31.8475,14.5497,212.50903169694644
2026-06-08 03:00:00,22.0111,30.713299999999997,14.466199999999999,202.40472905924028
2026-06-08 04:00:00,24.3431,32.994,14.3996,198.50000463519285
2026-06-08 05:00:00,24.36,33.2765,14.3497,195.37409104734985
2026-06-08 06:00:00,24.859999999999996,34.759800000000006,14.8165,191.6408248762753
2026-06-08 07:00:00,25.3598,34.2771,14.8002,187.61623815880503
2026-06-08 08:00:00,26.2759,35.5266,15.0839,192.48373512928177
2026-06-08 09:00:00,24.0598,35.9928,15.1841,196.789662503447
2026-06-08 10:00:00,22.6107,33.6765,15.3344,194.41573132917964
2026-06-08 11:00:00,19.362199999999998,30.5783,15.4847,188.2296865222234
2026-06-08 12:00:00,16.5463,26.0459,15.4847,181.62366844267567
2026-06-08 13:00:00,15.464,22.4133,15.7183,173.6236684426757
2026-06-08 14:00:00,16.5972,22.4133,15.8517,165.3400960587349
2026-06-08 15:00:00,16.197,22.2964,16.085099999999997,148.80003817483666
2026-06-08 16:00:00,14.980499999999997,21.9638,16.0185,143.9425952522741
2026-06-08 17:00:00,13.6483,21.9994,15.8684,137.8330047037433
2026-06-08 18:00:00,14.298,20.2,15.867999999999999,135.53675639118188
2026-06-08 19:00:00,13.749099999999999,20.6676,15.5012,163.70161511781646
2026-06-08 20:00:00,12.849699999999999,20.5849,15.217699999999999,192.47155829740527
2026-06-08 21:00:00,16.166199999999996,20.5036,14.784299999999998,221.15181037618572
2026-06-08 22:00:00,20.464799999999997,30.7837,14.4843,255.34227058399523
2026-06-08 23:00:00,13.533999999999999,28.4181,14.1344,243.23681547562165
2026-06-09 00:00:00,19.647499999999997,27.7181,14.0344,239.43529761835032
2026-06-09 01:00:00,24.861599999999996,34.3801,14.050899999999999,264.3433137897242
2026-06-09 02:00:00,27.110899999999997,37.39640000000001,13.901,266.04203755171295
2026-06-09 03:00:00,29.309299999999997,40.6441,13.784300000000002,265.31140135441626
2026-06-09 04:00:00,30.875499999999995,42.6258,13.367799999999999,272.1319867626087
2026-06-09 05:00:00,35.5431,50.4451,13.3843,285.92238300356803
2026-06-09 06:00:00,32.194,50.4952,13.317499999999999,280.210337496553
2026-06-09 07:00:00,30.627999999999997,45.697,13.467399999999998,278.1181602816633
2026-06-09 08:00:00,31.061600000000002,44.2151,13.717500000000001,270.81173217678315
2026-06-09 09:00:00,30.8948,43.448299999999996,13.834200000000001,263.7412401866688
2026-06-09 10:00:00,30.9791,48.7495,13.3843,254.83261417327247
2026-06-09 11:00:00,31.6455,46.0012,13.8507,254.6660376310973
2026-06-09 12:00:00,33.0783,47.5994,14.0505,255.00098362898376
2026-06-09 13:00:00,32.6294,47.217499999999994,13.9344,253.1606481897038
2026-06-09 14:00:00,30.096600000000002,46.2511,14.001,250.94259525227406
2026-06-09 15:00:00,32.013099999999994,42.6692,13.8843,246.49095887120234
2026-06-09 16:00:00,31.012099999999997,45.135,13.8676,245.08412538319993
2026-06-09 17:00:00,30.8944,44.132400000000004,13.701,240.789662503447
2026-06-09 18:00:00,30.027,44.546299999999995,13.534399999999998,243.4632436088181
2026-06-09 19:00:00,29.3934,42.5626,13.2676,238.6526834370226
2026-06-09 20:00:00,27.8262,40.3777,12.9674,236.66769891439742
2026-06-09 21:00:00,27.2761,39.19279999999999,12.816899999999999,231.51091135077615
2026-06-09 22:00:00,28.875099999999996,40.7248,12.7167,234.0574047477259
2026-06-09 23:00:00,28.5419,40.3415,12.499799999999999,232.4826936110976
2026-06-10 00:00:00,28.026,40.7248,12.133000000000001,231.19996182516334
2026-06-10 01:00:00,28.226399999999998,42.092800000000004,11.9163,229.7703134777766
2026-06-10 02:00:00,29.959200000000003,44.0423,12.0662,231.4826936110976
2026-06-10 03:00:00,30.791999999999994,46.707899999999995,11.9161,235.48269361109757
2026-06-10 04:00:00,30.892199999999995,45.9252,12.0994,232.50904112879766
2026-06-10 05:00:00,32.775099999999995,45.326,12.2996,229.74124018666876
2026-06-10 06:00:00,32.5755,50.191,12.7833,230.81173217678318
2026-06-10 07:00:00,33.808699999999995,51.0753,13.416900000000002,235.3763315573243
2026-06-10 08:00:00,34.6594,49.04449999999999,13.517299999999999,241.5004318244758
2026-06-10 09:00:00,34.4594,48.844699999999996,13.567799999999998,245.8393518102962
2026-06-10 10:00:00,32.993,48.261599999999994,13.5513,249.0041399103634
2026-06-10 11:00:00,31.259399999999996,46.528400000000005,13.734799999999998,256.50043182447575
2026-06-10 12:00:00,28.5099,44.3626,13.4851,264.1669952962567
2026-06-10 13:00:00,26.177899999999998,39.5638,13.418299999999999,263.66640986289485
2026-06-10 14:00:00,23.6779,37.0819,13.2849,264.8330047037433
