,Unnamed: 0,DateTime,Price_EUR_MWh,Datetime_UTC,Total_MWh,PV_and_Wind_MWh,Wind_Offshore_MWh,Wind_Onshore_MWh,Photovoltaics_MWh,Other_MWh,Forecasted_Grid Load_(Forecasted_Total_Consumption)_MWh,offshore_wind_speed,offshore_wind_gusts,offshore_temperature,offshore_wind_direction,onshore_temperature_2m_c,onshore_wind_speed_10m_kmh,onshore_wind_direction_10m_deg,onshore_wind_gusts_10m_kmh,Date,Carbon,Coal,Gas,hour,day_of_week,month,is_weekend,is_peak_hour,forecast_residual_load_mwh,renewable_penetration_ratio,solar_to_wind_ratio,price_lag_24h,price_lag_168h,price_volatility_24h,PV_and_Wind_Last_Year,Absolute_Difference_MWh,Percentage_Change_%,demand_ramp_3h_mw,spatial_wind_variance,wind_speed_volatility_delta,gas_generation_cost_floor_eur,gas_ttf_5d_variance,carbon_eua_5d_variance,heating_degree_days,cooling_degree_days,solar_saturation_index,regime_saturation_flag,Gas_1d_lag,Carbon_1d_lag,Coal_1d_lag
5333,14164,2024-08-13 04:00:00,125.66,2024-08-13 06:00:00+02:00,47856.96,14091.25,2965.25,10125.0,1001.0,2965.25,52119.0,30.9755,44.091,18.8813,125.67493270850277,17.025,8.25,116.0,17.375,2024-08-13,68.83499908447266,120.75,39.47999954223633,4,1,8,0,0,38027.75,0.27036685272734184,0.0764691277275307,153.82,123.86,57.730607503763366,9197.0,4894.25,53.21572251821246,10561.75,258.224175125,191.84478092,93.42469213867187,0.4460534892632918,0.41032013892417224,0.0,0.0,0.019206047694851004,0,39.65800094604492,69.84500122070312,122.9000015
5334,14165,2024-08-13 05:00:00,133.71,2024-08-13 07:00:00+02:00,52492.58,18290.5,2818.75,9183.0,6288.75,2818.75,57002.25,21.3129,41.9091,18.9648,133.3763315573243,17.549999999999997,8.675,116.5,18.625000000000004,2024-08-13,68.83499908447266,120.75,39.47999954223633,5,1,8,0,0,38711.75,0.3208732988047185,0.5239860849259599,153.82,126.04,56.67085741750109,11863.25,6427.25,54.17781805154574,14298.75,79.85825820499998,0.10233418499998947,93.42469213867187,0.42642223705105137,0.439928956855919,0.0,0.0,0.11032459243094359,0,39.65800094604492,69.84500122070312,122.9000015
5335,14166,2024-08-13 06:00:00,117.89,2024-08-13 08:00:00+02:00,56904.78,25905.0,2594.25,7281.0,16029.75,2594.25,59789.25,26.0282,36.212700000000005,19.2988,122.66640986289488,19.95,9.225,119.0,20.6,2024-08-13,68.83499908447266,120.75,39.47999954223633,6,1,8,0,0,33884.25,0.43327186736189666,1.6232247268441562,115.25,85.29,55.82302096253851,16845.25,9059.75,53.78222347546044,14024.5,141.17376511999998,25.090680619999986,93.42469213867187,0.40658694411499213,0.46924533443499855,0.0,0.0,0.26810421601406537,0,39.65800094604492,69.84500122070312,122.9000015
5336,14167,2024-08-13 07:00:00,87.81,2024-08-13 09:00:00+02:00,60074.3,33850.75,2238.75,5004.0,26608.0,2238.75,60665.5,26.9115,36.7632,19.5827,130.67493270850275,22.425,10.125,124.5,23.575000000000003,2024-08-13,68.83499908447266,120.75,39.47999954223633,7,1,8,0,0,26814.75,0.5579901260917671,3.6737427031531635,69.9,74.51,55.87996973164983,23013.5,10837.25,47.090837986399286,8546.5,140.89329112500002,34.26802632000002,93.42469213867187,0.38654761045511404,0.4982692716614113,0.0,0.4250000000000007,0.4386018411719013,0,39.65800094604492,69.84500122070312,122.9000015
5337,14168,2024-08-13 08:00:00,66.67,2024-08-13 10:00:00+02:00,65007.16,41401.0,2005.5,4123.25,35272.25,2005.5,61145.0,29.3773,40.32899999999999,19.9,128.00413991036342,24.675,10.025,127.25,23.950000000000003,2024-08-13,68.83499908447266,120.75,39.47999954223633,8,1,8,0,1,19744.0,0.6770954287877838,5.755211085857294,40.12,36.04,55.734398785408736,29028.25,12372.75,42.62313436049366,4142.75,187.25575764500002,84.374851965,93.42469213867187,0.3663042360714171,0.5270007685351568,0.0,2.6750000000000007,0.5768623762242436,0,39.65800094604492,69.84500122070312,122.9000015
5338,14169,2024-08-13 09:00:00,55.94,2024-08-13 11:00:00+02:00,67016.41,46563.0,1838.0,4073.25,40651.75,1838.0,61748.25,31.1101,41.7958,20.2841,126.33470848855306,27.125,10.875000000000002,129.75,26.65,2024-08-13,68.83499908447266,120.75,39.47999954223633,9,1,8,0,1,15185.25,0.7540780506728404,6.8770141562664175,16.04,21.43,54.9665301701793,33269.5,13293.5,39.957017688874195,1959.0,204.72963600499995,89.29625975999991,93.42469213867187,0.3458568209639013,0.5554398250562353,0.0,5.125,0.6583465927118021,0,39.65800094604492,69.84500122070312,122.9000015
5339,14170,2024-08-13 10:00:00,43.01,2024-08-13 12:00:00+02:00,65460.28,48605.75,1589.75,4161.5,42854.5,1589.75,62056.5,26.629,41.6789,20.6346,134.18417725667095,29.1,11.9,134.0,28.25,2024-08-13,68.83499908447266,120.75,39.47999954223633,10,1,8,0,1,13450.75,0.783249941459275,7.451336652986157,10.06,15.86,53.182541306511446,35514.0,13091.75,36.863631244016446,1391.0,108.47172050000002,-21.43935999999995,93.42469213867187,0.32520536513256676,0.5835864412246469,0.0,7.100000000000001,0.6905723009369571,0,39.65800094604492,69.84500122070312,122.9000015
5340,14171,2024-08-13 11:00:00,40.37,2024-08-13 13:00:00+02:00,61196.4,47619.0,1368.5,4090.5,42160.0,1368.5,61539.5,31.1276,43.4789,20.968400000000003,144.21653778703504,30.725,11.975,136.25,29.25,2024-08-13,68.83499908447266,120.75,39.47999954223633,11,1,8,0,1,13920.5,0.7737956920719544,7.723026181126532,6.98,2.95,51.3577018693818,35432.0,12187.0,34.395461729510046,394.5,183.41104338000002,17.60899338000013,93.42469213867187,0.30434986857741336,0.6114406170403914,0.0,8.725000000000001,0.6850884390212646,0,39.65800094604492,69.84500122070312,122.9000015
5341,14172,2024-08-13 12:00:00,47.96,2024-08-13 14:00:00+02:00,55389.59,44290.0,1211.25,3882.75,39196.0,1211.25,60258.0,17.915499999999998,42.4964,21.1352,145.96449463239358,30.950000000000003,12.374999999999998,133.75,29.325,2024-08-13,68.83499908447266,120.75,39.47999954223633,12,1,8,0,1,15968.0,0.7350061401415569,7.69454258403113,13.8,4.79,49.3151106406541,33780.25,10509.75,31.11211432715862,-1490.25,15.348570124999998,-138.98806727999997,93.42469213867187,0.28329033129844106,0.6390023525034694,0.0,8.950000000000003,0.650469647075829,0,39.65800094604492,69.84500122070312,122.9000015
5342,14173,2024-08-13 13:00:00,64.15,2024-08-13 15:00:00+02:00,50563.09,39099.25,1149.0,3743.75,34206.5,1149.0,60234.5,17.7992,28.5843,21.2688,145.1181602816633,31.65,11.65,130.5,29.675,2024-08-13,68.83499908447266,120.75,39.47999954223633,13,1,8,0,0,21135.25,0.6491172001678245,6.9912625681032905,27.87,19.44,47.31623799584732,30261.5,8837.75,29.204599904168667,-1822.0,18.90633031999999,-152.25197130000004,93.42469213867187,0.26202675329564995,0.6662716476138801,0.0,9.649999999999999,0.5678888343776591,0,39.65800094604492,69.84500122070312,122.9000015
5343,14174,2024-08-13 14:00:00,86.0,2024-08-13 16:00:00+02:00,48375.54,32498.75,1124.75,3954.25,27419.75,1124.75,59263.0,16.3831,25.5855,21.3356,140.0574047477259,31.75,11.325,104.25,28.625,2024-08-13,68.83499908447266,120.75,39.47999954223633,14,1,8,0,0,26764.25,0.5483817895569948,5.3986512986834985,48.65,39.71,45.571784492685616,25094.5,7404.25,29.50546932594792,-2276.5,12.792187804999998,-167.26158832000004,93.42469213867187,0.24055913456904005,0.6932485023716242,0.0,9.75,0.4626790745553416,0,39.65800094604492,69.84500122070312,122.9000015
5344,14175,2024-08-13 15:00:00,105.0,2024-08-13 17:00:00+02:00,47903.77,24638.75,1174.0,4443.75,19021.0,1174.0,59040.0,11.1189,24.2531,21.3189,144.35917512372473,29.975,16.4,127.5,35.025000000000006,2024-08-13,68.83499908447266,120.75,39.47999954223633,15,1,8,0,0,34401.25,0.41732300128432875,3.38587512191558,89.29,82.19,44.43214044301468,18312.0,6326.75,34.54974879860201,-1218.0,13.945008604999993,-169.59437964000003,93.42469213867187,0.2188874751186113,0.7199329167767009,0.0,7.975000000000001,0.3221714091595238,0,39.65800094604492,69.84500122070312,122.9000015
5345,14176,2024-08-13 16:00:00,121.04,2024-08-13 18:00:00+02:00,48573.87,17211.0,1307.0,5435.5,10468.5,1307.0,59004.25,15.667599999999998,29.552299999999995,20.9352,157.03251437005017,29.525,11.775,119.5,33.925,2024-08-13,68.83499908447266,120.75,39.47999954223633,16,1,8,0,0,41793.25,0.29169085272811857,1.5526140132701314,122.78,106.29,44.38804044561332,11081.25,6129.75,55.316412859560074,-1230.25,7.576167379999992,-175.00268402500004,93.42469213867187,0.19701177494436373,0.7463248908291108,0.0,7.524999999999999,0.1774194231470751,0,39.65800094604492,69.84500122070312,122.9000015
5346,14177,2024-08-13 17:00:00,202.72,2024-08-13 19:00:00+02:00,47015.17,12170.75,1468.5,7160.0,3542.25,1468.5,58229.5,14.9847,26.0873,20.6513,138.922383003568,29.025,9.75,120.0,26.275,2024-08-13,68.83499908447266,120.75,39.47999954223633,17,1,8,0,1,46058.75,0.20901347251667737,0.41052906019524943,206.02,174.58,44.35120011896756,5358.75,6812.0,127.11919757406112,-1033.5,13.701042045000001,-159.76289595499998,93.42469213867187,0.1749320340462973,0.7724244245288536,0.0,7.024999999999999,0.06083256767431756,0,39.65800094604492,69.84500122070312,122.9000015
5347,14178,2024-08-13 18:00:00,205.35,2024-08-13 20:00:00+02:00,45973.37,11096.0,1565.25,9204.0,326.75,1565.25,55895.25,9.0529,25.5042,20.4674,129.9644946323936,27.1,8.125,116.25,21.4,2024-08-13,68.83499908447266,120.75,39.47999954223633,18,1,8,0,1,44799.25,0.19851418498020595,0.030341017220009734,224.84,230.85,44.012909615955564,2564.5,8531.5,332.67693507506334,-3144.75,0.43049920499999933,-189.72375192,93.42469213867187,0.1526482524244121,0.7982315178759295,0.0,5.100000000000001,0.005845756123132867,0,39.65800094604492,69.84500122070312,122.9000015
5348,14179,2024-08-13 19:00:00,128.9,2024-08-13 21:00:00+02:00,43820.87,12009.0,1574.75,10429.75,4.5,1574.75,53640.25,7.968399999999999,24.503,20.1336,130.11816028166334,24.85,6.95,109.5,15.875,2024-08-13,68.83499908447266,120.75,39.47999954223633,19,1,8,0,1,41631.25,0.2238803882860575,0.0003748594274023413,128.34,170.45,41.73256128898735,2192.25,9816.75,447.7933629832364,-5364.0,0.5185692799999988,-174.36196252499997,93.42469213867187,0.13016043007870798,0.8237461708703386,0.0,2.8500000000000014,8.389222643744348e-05,0,39.65800094604492,69.84500122070312,122.9000015
5349,14180,2024-08-13 20:00:00,111.48,2024-08-13 22:00:00+02:00,40945.79,12518.25,1510.75,11007.5,0.0,1510.75,50175.0,6.8529,17.7372,20.0499,169.91020427821334,23.45,7.425,112.75,15.225,2024-08-13,68.83499908447266,120.75,39.47999954223633,20,1,8,0,1,37656.75,0.24949177872456565,0.0,106.88,118.54,41.74964680055353,2298.0,10220.25,444.7454308093994,-8054.5,0.1636492049999999,-188.524974015,93.42469213867187,0.10746856700918488,0.8489683835120806,0.0,1.4499999999999993,0.0,0,39.65800094604492,69.84500122070312,122.9000015
5350,14181,2024-08-13 21:00:00,104.99,2024-08-13 23:00:00+02:00,39357.26,12370.25,1437.25,10933.0,0.0,1437.25,46670.75,3.8205,29.1332,19.6332,291.4986897065801,22.575000000000003,6.999999999999999,116.75,16.65,2024-08-13,68.83499908447266,120.75,39.47999954223633,21,1,8,0,1,34300.5,0.26505359346806007,0.0,100.05,100.03,41.79629578448672,2363.5,10006.75,423.38692616881747,-9224.5,5.054610124999997,-225.185438595,93.42469213867187,0.08457266321584282,0.8738981558011557,0.0,0.5750000000000028,0.0,0,39.65800094604492,69.84500122070312,122.9000015
5351,14182,2024-08-13 22:00:00,87.73,2024-08-14 00:00:00+02:00,36874.51,13241.5,1491.5,11750.0,0.0,1491.5,43693.5,3.803,9.0072,19.7831,29.55339993730977,21.875,7.324999999999999,122.75,15.65,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,22,1,8,0,0,30452.0,0.3030542299648565,0.0,99.64,91.39,41.81111644014028,2995.0,10246.5,342.1202003338898,-9946.75,6.202241999999998,-263.8837432799999,92.86466889953613,0.0886878770743754,0.8780636615704461,0.0,0.0,0.0,0,39.47999954223633,68.83499908447266,120.75
5352,14183,2024-08-13 23:00:00,90.79,2024-08-14 01:00:00+02:00,35702.06,12390.5,1442.75,10947.75,0.0,1442.75,42513.0,8.0684,13.0211,19.5831,47.99225852794565,21.0,7.699999999999999,120.25,16.3,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,23,1,8,0,0,30122.5,0.2914520263704156,0.0,87.91,83.24,41.88295159848938,3126.5,9264.0,296.30577322885017,-7662.0,0.06785928000000044,-300.2384681,92.86466889953613,0.09275011795468437,0.8821890803992575,0.0,0.0,0.0,0,39.47999954223633,68.83499908447266,120.75
5353,14184,2024-08-14 00:00:00,87.73,2024-08-14 02:00:00+02:00,35349.02,11566.5,1411.75,10154.75,0.0,1411.75,42094.5,4.7529,28.7819,19.533,90.22968652222342,20.225,6.975,118.25,17.200000000000003,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,0,2,8,0,0,30528.0,0.2747746141954947,0.0,86.6,79.29,41.85318729529828,3173.0,8393.5,264.52883706271666,-4576.25,2.4688642049999983,-299.879939975,92.86466889953613,0.09675938585676963,0.8862744122875897,0.0,0.0,0.0,0,39.47999954223633,68.83499908447266,120.75
5354,14185,2024-08-14 01:00:00,93.4,2024-08-14 03:00:00+02:00,35093.96,10620.75,1336.0,9284.75,0.0,1336.0,42244.5,2.4205,9.1728,19.4829,213.4352976183503,19.85,7.050000000000001,117.25,15.225,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,1,2,8,0,0,31623.75,0.25141142628001006,0.0,84.79,83.24,41.8388393426035,2965.0,7655.75,258.20404721753795,-1449.0,10.716135125000003,-296.15692548,92.86466889953613,0.10071568078063123,0.8903196572354429,0.0,0.0,0.0,0,39.47999954223633,68.83499908447266,120.75
5355,14186,2024-08-14 02:00:00,93.6,2024-08-14 04:00:00+02:00,36341.85,9695.5,1246.0,8449.5,0.0,1246.0,43507.5,9.8843,15.436799999999998,19.3328,265.083789165634,19.4,6.775,123.75,14.575,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,2,2,8,0,0,33812.0,0.22284663558631346,0.0,84.76,86.43,41.74484409498312,2826.0,6869.5,243.0820948336872,994.5,4.833873244999998,-281.95061200000004,92.86466889953613,0.10461900272626914,0.894324815242817,0.0,0.0,0.0,0,39.47999954223633,68.83499908447266,120.75
5356,14187,2024-08-14 03:00:00,107.1,2024-08-14 05:00:00+02:00,39899.8,8720.25,1153.0,7564.25,3.0,1153.0,46395.75,10.4177,17.9694,19.1827,304.250770669681,18.975,6.5,121.75,14.125,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,3,2,8,0,0,37675.5,0.18795363795434847,0.00034414522889197256,101.37,104.36,41.645546639361804,2829.5,5890.75,208.1904930199682,4301.25,7.674186645,-291.62328457499996,92.86466889953613,0.10846935169368344,0.8982898863097118,0.0,0.0,6.466109502170757e-05,0,39.47999954223633,68.83499908447266,120.75
5357,14188,2024-08-14 04:00:00,129.74,2024-08-14 06:00:00+02:00,44964.77,8893.5,1046.5,6908.5,938.5,1046.5,52187.5,12.4835,18.403,19.0493,336.9162108343659,18.9,6.424999999999999,123.5,15.275,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,4,2,8,0,0,43294.0,0.17041437122483077,0.1179761155022299,125.66,126.07,41.669345108113774,3499.75,5393.75,154.11815129652118,9943.0,18.352711125000003,-239.87146399999997,92.86466889953613,0.11226672768287405,0.9022148704361276,0.0,0.0,0.017983233529488243,0,39.47999954223633,68.83499908447266,120.75
5358,14189,2024-08-14 05:00:00,136.62,2024-08-14 07:00:00+02:00,49005.52,12615.5,982.75,5933.0,5699.75,982.75,57113.25,12.2336,18.3529,19.0159,357.7631845243783,19.1,6.249999999999999,113.5,16.025000000000002,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,5,2,8,0,0,44497.75,0.22088569636277294,0.824169467051051,133.71,127.98,41.78514807919143,7281.5,5334.0,73.2541371970061,13605.75,17.901734480000002,-61.95652372499998,92.86466889953613,0.11601113069384097,0.9060997676220645,0.0,0.0,0.09979733247542429,0,39.47999954223633,68.83499908447266,120.75
5359,14190,2024-08-14 06:00:00,120.96,2024-08-14 08:00:00+02:00,53213.63,19542.75,939.75,4409.25,14193.75,939.75,59961.0,10.5181,19.1537,19.0497,4.21648211321762,19.875,5.125,115.5,17.35,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,6,2,8,0,0,40418.25,0.32592435077368215,2.653533365762697,117.89,109.06,41.88966011388105,14221.75,5321.0,37.41452352910155,13565.25,14.542763805000002,-126.63100131499998,92.86466889953613,0.11970256072658426,0.9099445778675221,0.0,0.0,0.23671636559818607,0,39.47999954223633,68.83499908447266,120.75
5360,14191,2024-08-14 07:00:00,108.79,2024-08-14 09:00:00+02:00,54689.85,27253.0,875.0,3152.75,23225.25,875.0,60947.0,10.5676,17.321099999999998,19.3501,15.175016301135727,21.05,6.275,133.0,16.1,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,7,2,8,0,0,33694.0,0.4471590069327187,5.766308718847225,87.81,88.91,41.949187370132066,21742.25,5510.75,25.345812875852314,8759.5,9.21320738,-131.68008374500002,92.86466889953613,0.12334101778110389,0.913749301172501,0.0,0.0,0.3810728993418752,0,39.47999954223633,68.83499908447266,120.75
5361,14192,2024-08-14 08:00:00,83.08,2024-08-14 10:00:00+02:00,56436.72,33856.5,869.0,2653.5,30334.0,869.0,61824.75,10.4346,16.404799999999998,19.6507,343.6577294160048,22.300000000000004,5.65,78.5,16.825,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,8,2,8,0,1,27968.25,0.5476204917047589,8.611497491521654,66.67,73.56,41.88539962145796,28145.75,5710.75,20.28991943721521,4711.5,11.446198579999997,-175.80955906500003,92.86466889953613,0.12692650185739981,0.9175139375370005,0.0,0.30000000000000426,0.49064492772059004,0,39.47999954223633,68.83499908447266,120.75
5362,14193,2024-08-14 09:00:00,77.24,2024-08-14 11:00:00+02:00,58504.06,38255.5,952.5,2665.75,34637.25,952.5,62591.25,14.6998,21.3698,19.8346,350.957962448287,22.925,5.075,219.0,18.875,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,9,2,8,0,1,24335.75,0.6111956542470081,9.572928875636208,55.94,62.49,41.420598003278876,32494.75,5760.75,17.728248409358436,2630.25,46.318387519999995,-158.41124848499996,92.86466889953613,0.13045901295547208,0.9212384869610211,0.0,0.9250000000000007,0.5533880533535617,0,39.47999954223633,68.83499908447266,120.75
5363,14194,2024-08-14 10:00:00,72.85,2024-08-14 12:00:00+02:00,58027.58,39708.25,1048.75,2709.25,35950.25,1048.75,62759.25,16.0821,23.3855,20.1352,355.7631845243783,24.575000000000003,4.45,206.0,17.425,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,10,2,8,0,1,23051.0,0.6327075290681919,9.566325147508447,43.01,42.14,40.603034849001496,34698.0,5010.25,14.439593060118739,1812.25,67.652875205,-40.81884529500002,92.86466889953613,0.1339385510753207,0.9249229494445624,0.0,2.575000000000003,0.5728279097387512,0,39.47999954223633,68.83499908447266,120.75
5364,14195,2024-08-14 11:00:00,75.38,2024-08-14 13:00:00+02:00,54992.01,39001.5,1121.25,2877.75,35002.5,1121.25,61949.5,15.0992,23.0181,20.3857,5.31929841822601,25.6,4.949999999999999,189.0,15.825,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,11,2,8,0,1,22948.0,0.6295692458164199,8.75281318141332,40.37,35.05,39.107861489137676,34673.0,4328.5,12.48377700227843,124.75,51.503130320000004,-131.90791306000003,92.86466889953613,0.13736511621694567,0.9285673249876247,0.0,3.6000000000000014,0.5650166667099787,0,39.47999954223633,68.83499908447266,120.75
5365,14196,2024-08-14 12:00:00,74.71,2024-08-14 14:00:00+02:00,51302.76,36436.0,1203.0,3287.5,31945.5,1203.0,60417.0,13.1491,22.1018,20.2692,22.32247022557724,25.775,4.55,218.0,17.2,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,12,2,8,0,1,23981.0,0.6030752932778729,7.114018467622718,47.96,51.19,37.219801843579404,32766.5,3669.5,11.198937939663987,-2174.25,36.97226040500001,21.62369028000001,92.86466889953613,0.14073870838034697,0.932171613590208,0.0,3.7749999999999986,0.5287501861183523,0,39.47999954223633,68.83499908447266,120.75
5366,14197,2024-08-14 13:00:00,81.74,2024-08-14 15:00:00+02:00,49348.02,32769.5,1309.25,3707.0,27753.25,1309.25,59651.75,11.5499,18.3187,20.4696,352.17474182807456,26.3,6.2,204.75,20.775,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,13,2,8,0,0,26882.25,0.5493468338230904,5.532668815284986,64.15,69.28,35.78069807719322,29441.0,3328.5,11.30566217180123,-3107.5,14.310715004999995,-4.595615314999996,92.86466889953613,0.14405932756552453,0.9357358152523122,0.0,4.300000000000001,0.4652545817238799,0,39.47999954223633,68.83499908447266,120.75
5367,14198,2024-08-14 14:00:00,94.36,2024-08-14 16:00:00+02:00,48202.43,27436.25,1399.5,4018.5,22018.25,1399.5,58787.75,15.896999999999998,23.0668,20.4199,322.4837715742604,26.300000000000004,6.525,240.75,24.4,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,14,2,8,0,0,31351.5,0.46670012026881447,4.063907338383339,86.0,85.74,35.0360164894531,24414.0,3022.25,12.379167690669288,-3161.75,43.917191999999986,31.12500419499999,92.86466889953613,0.14732697377247847,0.9392599299739376,0.0,4.300000000000004,0.3745380627129737,0,39.47999954223633,68.83499908447266,120.75
5368,14199,2024-08-14 15:00:00,105.59,2024-08-14 17:00:00+02:00,46704.09,20905.5,1447.0,4372.75,15085.75,1447.0,58365.25,17.994199999999996,28.1771,20.5199,323.7006909221359,25.675000000000004,7.425000000000001,267.5,27.975,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,15,2,8,0,0,37459.75,0.3581840221093572,2.5921646074278715,105.0,105.2,34.851036445194886,17925.5,2980.0,16.62436194248417,-2051.75,55.85399431999995,41.90898571499996,92.86466889953613,0.15054164700120876,0.9427439577550837,0.0,3.6750000000000043,0.25847143629840164,0,39.47999954223633,68.83499908447266,120.75
5369,14200,2024-08-14 16:00:00,111.48,2024-08-14 18:00:00+02:00,46088.52,14391.25,1473.75,4779.5,8138.0,1473.75,57938.75,18.5099,25.8928,20.0193,343.33934483892256,25.05,7.05,257.5,23.6,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,16,2,8,0,0,43547.5,0.2483873055168799,1.3014032682182812,121.04,106.41,34.84893510682449,11193.0,3198.25,28.573662110247476,-1713.0,65.66465400499999,58.088486624999994,92.86466889953613,0.15370334725171536,0.9461878985957507,0.0,3.0500000000000007,0.14045867400652262,0,39.47999954223633,68.83499908447266,120.75
5370,14201,2024-08-14 17:00:00,161.41,2024-08-14 19:00:00+02:00,44036.66,9530.0,1506.75,5286.5,2736.75,1506.75,57033.0,17.76,25.0759,19.8356,356.77047260751766,24.175,5.9,243.0,19.9,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,17,2,8,0,1,47503.0,0.16709624249695856,0.4028631356083419,202.72,119.75,34.74983275686933,6368.0,3162.0,49.654522613065325,-1754.75,70.3298,56.628757955000005,92.86466889953613,0.15681207452399834,0.9495917524959385,0.0,2.1750000000000007,0.047985376878651766,0,39.47999954223633,68.83499908447266,120.75
5371,14202,2024-08-14 18:00:00,218.92,2024-08-14 20:00:00+02:00,42504.52,7490.75,1548.75,5720.25,221.75,1548.75,55216.75,16.7942,24.4928,19.635,350.34009605873496,22.525,6.075,253.25,14.125,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,18,2,8,0,1,47726.0,0.1356608275322867,0.030506259416004596,205.35,149.28,30.61954196260869,4776.5,2714.25,56.82508112634774,-3148.5,57.45062432,57.020125115000006,92.86466889953613,0.1598678288180576,0.9529555194556473,0.0,0.5249999999999986,0.004015991523583696,0,39.47999954223633,68.83499908447266,120.75
5372,14203,2024-08-14 19:00:00,148.7,2024-08-14 21:00:00+02:00,39851.35,6969.5,1588.5,5377.5,3.5,1588.5,52864.25,16.394399999999997,22.9934,19.2513,333.8330047037433,21.425,6.775,257.75,15.775,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,19,2,8,0,1,45894.75,0.13183767855746792,0.0005024404241997698,128.9,134.25,32.59466066960386,5682.0,1287.5,22.659274903203098,-5074.5,46.26642817999998,45.747858899999976,92.86466889953613,0.16287061013389323,0.9562791994748772,0.0,0.0,6.620731400403726e-05,0,39.47999954223633,68.83499908447266,120.75
5373,14204,2024-08-14 20:00:00,120.43,2024-08-14 22:00:00+02:00,37508.15,6533.5,1628.75,4904.75,0.0,1628.75,49237.0,14.3143,23.697,18.8674,327.5688394182455,20.65,4.925000000000001,178.75,15.425,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,20,2,8,0,1,42703.5,0.13269492452166157,0.0,111.48,112.74,33.42346565424558,6852.5,-319.0,-4.655235315578256,-7796.0,44.079477244999985,43.91582803999999,92.86466889953613,0.16582041847150517,0.9595627925536279,0.0,0.0,0.0,0,39.47999954223633,68.83499908447266,120.75
5374,14205,2024-08-14 21:00:00,109.95,2024-08-14 23:00:00+02:00,34648.91,6037.75,1616.5,4421.25,0.0,1616.5,45648.5,12.6994,21.6849,18.8507,320.35917512372475,20.125,2.85,243.0,12.875,2024-08-14,69.00499725341797,121.9000015,38.96699905395508,21,2,8,0,1,39610.75,0.13226612043500527,0.0,104.99,102.78,33.52037212056876,7430.75,-1393.0,-18.746425327187698,-9568.25,48.505340180000005,43.45073005500001,92.86466889953613,0.16871725383089348,0.9628062986918997,0.0,0.0,0.0,0,39.47999954223633,68.83499908447266,120.75
5375,14206,2024-08-14 22:00:00,110.33,2024-08-15 00:00:00+02:00,34248.59,5259.5,1635.5,3624.0,0.0,1635.5,40930.75,13.398599999999998,19.634400000000003,18.8008,312.8158227433291,19.700000000000003,3.4250000000000003,229.75,8.475000000000001,2024-08-15,69.11000061035156,122.5,39.60100173950195,22,2,8,0,0,35671.25,0.12849752322434904,0.0,87.73,96.43,33.51754663767397,7369.0,-2109.5,-28.626679332338174,-11933.5,49.736348479999975,43.53410647999998,91.87300755310059,0.1777895213257499,0.9631850724619672,0.0,0.0,0.0,0,38.96699905395508,69.00499725341797,121.9000015
5376,14207,2024-08-14 23:00:00,109.66,2024-08-15 01:00:00+02:00,33450.25,5161.0,1507.25,3653.75,0.0,1507.25,39831.25,12.746099999999998,19.9169,18.6841,298.1841772566709,19.225,3.525,212.25,7.550000000000001,2024-08-15,69.11000061035156,122.5,39.60100173950195,23,2,8,0,0,34670.25,0.12957163028286292,0.0,90.79,88.06,33.23925506891191,7579.0,-2418.0,-31.903945111492284,-9405.75,42.51434260499998,42.44648332499998,91.87300755310059,0.186575788338514,0.9632273636256835,0.0,0.0,0.0,0,38.96699905395508,69.00499725341797,121.9000015
5377,14208,2024-08-15 00:00:00,105.3,2024-08-15 02:00:00+02:00,33259.7,5331.5,1398.75,3932.75,0.0,1398.75,38866.0,11.847499999999998,18.5976,18.8672,281.9202748352892,19.15,3.85,220.25,10.075,2024-08-15,69.11000061035156,122.5,39.60100173950195,0,3,8,0,0,33534.5,0.13717645239099047,0.0,87.73,87.36,33.01332438236592,7829.75,-2498.25,-31.907149014974934,-6782.5,31.980003124999985,29.511138919999986,91.87300755310059,0.19507605486918564,0.9629331721830489,0.0,0.0,0.0,0,38.96699905395508,69.00499725341797,121.9000015
