,Datetime_UTC,Total_MWh,PV_and_Wind_MWh,Wind_Offshore_MWh,Wind_Onshore_MWh,Photovoltaics_MWh,Other_MWh,Forecasted_Grid Load_(Forecasted_Total_Consumption)_MWh
0,2023-01-01 00:00:00+00:00,56152.16,38734.75,3390.25,35344.5,0.0,3390.25,39621.0
1,2023-01-01 01:00:00+00:00,53669.32,38534.25,3395.5,35138.75,0.0,3395.5,38240.75
2,2023-01-01 02:00:00+00:00,52711.72,37851.25,3410.25,34441.0,0.0,3410.25,37205.5
3,2023-01-01 03:00:00+00:00,51939.72,37329.25,3431.25,33898.0,0.0,3431.25,37326.75
4,2023-01-01 04:00:00+00:00,51219.18,36810.0,3454.25,33355.75,0.0,3454.25,36244.0
5,2023-01-01 05:00:00+00:00,52643.42,36414.25,3464.0,32950.25,0.0,3464.0,34587.25
6,2023-01-01 06:00:00+00:00,53382.88,35055.75,3475.75,31580.0,0.0,3475.75,34947.25
7,2023-01-01 07:00:00+00:00,55646.46,34871.5,3484.25,30716.75,670.5,3484.25,36517.25
8,2023-01-01 08:00:00+00:00,59149.28,37106.25,3486.75,29622.0,3997.5,3486.75,39127.25
9,2023-01-01 09:00:00+00:00,61953.02,39569.0,3489.25,28180.75,7899.0,3489.25,41175.75
10,2023-01-01 10:00:00+00:00,63291.97,40520.0,3497.0,26446.75,10576.25,3497.0,43105.0
11,2023-01-01 11:00:00+00:00,62106.38,38913.0,3554.25,24255.5,11103.25,3554.25,43252.5
12,2023-01-01 12:00:00+00:00,57031.74,34958.5,3566.75,21991.25,9400.5,3566.75,42612.75
13,2023-01-01 13:00:00+00:00,53130.02,31350.25,5507.75,19866.5,5976.0,5507.75,42317.25
14,2023-01-01 14:00:00+00:00,49885.33,26344.75,5690.0,18309.0,2345.75,5690.0,43166.75
15,2023-01-01 15:00:00+00:00,48547.39,23570.25,5670.75,17631.25,268.25,5670.75,44995.25
16,2023-01-01 16:00:00+00:00,50068.63,23297.25,5548.75,17748.5,0.0,5548.75,48028.0
17,2023-01-01 17:00:00+00:00,51434.09,23718.0,5404.5,18313.5,0.0,5404.5,48861.25
18,2023-01-01 18:00:00+00:00,52113.52,24128.5,5297.0,18831.5,0.0,5297.0,48131.75
19,2023-01-01 19:00:00+00:00,51091.24,23434.0,5180.25,18253.75,0.0,5180.25,45728.5
20,2023-01-01 20:00:00+00:00,49964.86,23038.75,4990.25,18048.5,0.0,4990.25,44415.5
21,2023-01-01 21:00:00+00:00,49439.57,22747.5,4637.0,18110.5,0.0,4637.0,44096.5
22,2023-01-01 22:00:00+00:00,47463.07,22702.75,4193.0,18509.75,0.0,4193.0,41840.25
23,2023-01-01 23:00:00+00:00,44218.15,20766.0,3408.0,17358.0,0.0,3408.0,43966.5
24,2023-01-02 00:00:00+00:00,43157.66,20469.25,2339.5,18129.75,0.0,2339.5,42313.75
25,2023-01-02 01:00:00+00:00,43662.26,21138.25,1723.25,19415.0,0.0,1723.25,41668.0
26,2023-01-02 02:00:00+00:00,42951.67,22237.5,1359.75,20877.75,0.0,1359.75,41994.25
27,2023-01-02 03:00:00+00:00,43866.15,23284.25,1142.0,22142.25,0.0,1142.0,43612.0
28,2023-01-02 04:00:00+00:00,46297.26,24276.75,1098.75,23178.0,0.0,1098.75,46498.5
29,2023-01-02 05:00:00+00:00,52929.15,25680.25,1259.5,24420.75,0.0,1259.5,52208.75
30,2023-01-02 06:00:00+00:00,58597.29,26402.0,1437.25,24964.75,0.0,1437.25,57015.5
31,2023-01-02 07:00:00+00:00,61820.78,27600.75,1596.5,25387.75,616.5,1596.5,59770.0
32,2023-01-02 08:00:00+00:00,64512.52,30865.75,1828.75,25455.25,3581.75,1828.75,61558.75
33,2023-01-02 09:00:00+00:00,67016.74,34245.5,2226.75,25062.75,6956.0,2226.75,62762.0
34,2023-01-02 10:00:00+00:00,68691.98,36421.75,2803.0,24563.5,9055.25,2803.0,63840.0
35,2023-01-02 11:00:00+00:00,67976.21,36401.0,3411.25,23972.75,9017.0,3411.25,64058.5
36,2023-01-02 12:00:00+00:00,65673.09,34393.25,3983.75,23342.0,7067.5,3983.75,63703.75
37,2023-01-02 13:00:00+00:00,63303.63,31351.25,4467.5,22633.5,4250.25,4467.5,62679.25
38,2023-01-02 14:00:00+00:00,61648.69,28746.75,4763.75,22369.75,1613.25,4763.75,62252.25
39,2023-01-02 15:00:00+00:00,62860.31,27326.75,4849.75,22302.5,174.5,4849.75,62396.75
40,2023-01-02 16:00:00+00:00,65980.7,27175.75,4946.0,22229.75,0.0,4946.0,63914.0
41,2023-01-02 17:00:00+00:00,67384.45,27360.5,5029.75,22330.75,0.0,5029.75,63952.0
42,2023-01-02 18:00:00+00:00,66796.51,27564.75,5046.25,22518.5,0.0,5046.25,62431.75
43,2023-01-02 19:00:00+00:00,62040.29,26788.75,5020.75,21768.0,0.0,5020.75,59644.5
44,2023-01-02 20:00:00+00:00,59231.24,25820.25,4957.25,20863.0,0.0,4957.25,56881.0
45,2023-01-02 21:00:00+00:00,57123.76,24552.5,4877.0,19675.5,0.0,4877.0,54504.0
46,2023-01-02 22:00:00+00:00,54416.53,23391.0,4768.75,18622.25,0.0,4768.75,51496.25
47,2023-01-02 23:00:00+00:00,49962.83,21106.25,4542.75,16563.5,0.0,4542.75,46218.75
48,2023-01-03 00:00:00+00:00,48089.46,19730.75,4245.75,15485.0,0.0,4245.75,44727.5
49,2023-01-03 01:00:00+00:00,46695.05,18415.5,4061.25,14354.25,0.0,4061.25,43891.25
50,2023-01-03 02:00:00+00:00,44654.63,17254.25,3828.75,13425.5,0.0,3828.75,43931.5
51,2023-01-03 03:00:00+00:00,43691.9,16135.25,3561.25,12574.0,0.0,3561.25,45637.75
52,2023-01-03 04:00:00+00:00,43915.28,14800.5,3247.75,11552.75,0.0,3247.75,48423.75
53,2023-01-03 05:00:00+00:00,47546.55,13595.0,2908.75,10686.25,0.0,2908.75,53862.5
54,2023-01-03 06:00:00+00:00,51097.79,12506.75,2679.5,9827.25,0.0,2679.5,59497.0
55,2023-01-03 07:00:00+00:00,54772.28,12509.75,2624.5,9467.75,417.5,2624.5,62720.25
56,2023-01-03 08:00:00+00:00,56146.37,14667.5,2767.25,9218.0,2682.25,2767.25,64272.5
57,2023-01-03 09:00:00+00:00,56919.83,17341.0,3097.0,8641.0,5603.0,3097.0,65185.25
58,2023-01-03 10:00:00+00:00,58678.94,19410.25,3501.25,8088.5,7820.5,3501.25,66327.5
59,2023-01-03 11:00:00+00:00,59179.4,20419.0,3869.75,8073.0,8476.25,3869.75,66443.5
60,2023-01-03 12:00:00+00:00,57866.98,20066.0,4327.0,8250.0,7489.0,4327.0,65769.25
61,2023-01-03 13:00:00+00:00,56981.35,17958.5,4835.25,8025.25,5098.0,4835.25,64615.25
62,2023-01-03 14:00:00+00:00,55968.48,15289.25,5139.75,8172.75,1976.75,5139.75,63918.75
63,2023-01-03 15:00:00+00:00,56681.3,15037.25,5359.0,9475.5,202.75,5359.0,64099.75
64,2023-01-03 16:00:00+00:00,61127.09,17087.5,5557.75,11529.75,0.0,5557.75,65150.0
65,2023-01-03 17:00:00+00:00,62998.3,19320.5,5568.25,13752.25,0.0,5568.25,64998.25
66,2023-01-03 18:00:00+00:00,63170.93,21873.5,5555.0,16318.5,0.0,5555.0,63632.5
67,2023-01-03 19:00:00+00:00,63953.83,24162.0,5502.25,18659.75,0.0,5502.25,60918.5
68,2023-01-03 20:00:00+00:00,62176.03,26282.25,5445.75,20836.5,0.0,5445.75,58125.5
69,2023-01-03 21:00:00+00:00,60778.41,27825.25,5475.75,22349.5,0.0,5475.75,55530.25
70,2023-01-03 22:00:00+00:00,59808.67,29341.75,5538.0,23803.75,0.0,5538.0,52483.75
71,2023-01-03 23:00:00+00:00,56607.06,29690.25,5629.5,24060.75,0.0,5629.5,48203.5
72,2023-01-04 00:00:00+00:00,56801.49,31582.25,5471.25,26111.0,0.0,5471.25,46813.75
73,2023-01-04 01:00:00+00:00,57063.67,33699.5,5556.0,28143.5,0.0,5556.0,46202.25
74,2023-01-04 02:00:00+00:00,57437.76,34657.75,5472.25,29185.5,0.0,5472.25,46533.5
75,2023-01-04 03:00:00+00:00,58376.42,35265.25,5561.25,29704.0,0.0,5561.25,47920.5
76,2023-01-04 04:00:00+00:00,62209.55,38607.5,5642.75,32964.75,0.0,5642.75,50414.75
77,2023-01-04 05:00:00+00:00,69537.91,42336.5,5623.25,36713.25,0.0,5623.25,55352.75
78,2023-01-04 06:00:00+00:00,75752.29,43790.5,5655.75,38134.75,0.0,5655.75,60683.0
79,2023-01-04 07:00:00+00:00,79025.85,45272.0,5628.0,39388.0,256.0,5628.0,63542.25
80,2023-01-04 08:00:00+00:00,79985.8,47088.75,5626.75,40271.5,1190.5,5626.75,64999.25
81,2023-01-04 09:00:00+00:00,78175.64,48538.0,5636.75,40810.75,2090.5,5636.75,66186.25
82,2023-01-04 10:00:00+00:00,78585.39,49359.75,5647.0,41143.5,2569.25,5647.0,67334.25
83,2023-01-04 11:00:00+00:00,78066.66,49582.5,5647.0,41361.0,2574.5,5647.0,67763.75
84,2023-01-04 12:00:00+00:00,76616.14,49224.25,5637.5,41527.75,2059.0,5637.5,66828.5
85,2023-01-04 13:00:00+00:00,75059.65,48471.25,5614.75,41529.75,1326.75,5614.75,65364.5
86,2023-01-04 14:00:00+00:00,73695.75,47620.5,5599.5,41478.0,543.0,5599.5,64675.5
87,2023-01-04 15:00:00+00:00,75696.38,47100.5,5595.0,41421.75,83.75,5595.0,64756.0
88,2023-01-04 16:00:00+00:00,79156.48,46994.25,5592.0,41402.25,0.0,5592.0,66406.0
89,2023-01-04 17:00:00+00:00,78246.53,47091.5,5594.5,41497.0,0.0,5594.5,66138.0
90,2023-01-04 18:00:00+00:00,78228.48,47550.25,5605.0,41945.25,0.0,5605.0,64663.75
91,2023-01-04 19:00:00+00:00,75293.97,47673.0,5611.5,42061.5,0.0,5611.5,61217.25
92,2023-01-04 20:00:00+00:00,73060.55,47068.5,5626.5,41442.0,0.0,5626.5,58194.5
93,2023-01-04 21:00:00+00:00,70512.84,46128.75,5652.0,40476.75,0.0,5652.0,55698.0
94,2023-01-04 22:00:00+00:00,68444.84,46045.25,5649.75,40395.5,0.0,5649.75,52142.5
95,2023-01-04 23:00:00+00:00,63150.24,44381.5,5958.75,38422.75,0.0,5958.75,50283.75
96,2023-01-05 00:00:00+00:00,62715.52,43316.5,5638.25,37678.25,0.0,5638.25,48648.0
97,2023-01-05 01:00:00+00:00,61632.27,42936.5,5629.75,37306.75,0.0,5629.75,48006.5
98,2023-01-05 02:00:00+00:00,61742.77,42793.0,5625.5,37167.5,0.0,5625.5,48220.0
99,2023-01-05 03:00:00+00:00,62213.33,42885.25,5637.75,37247.5,0.0,5637.75,49941.0
100,2023-01-05 04:00:00+00:00,65079.78,43220.25,5638.25,37582.0,0.0,5638.25,53017.5
101,2023-01-05 05:00:00+00:00,69287.56,43749.75,5694.25,38055.5,0.0,5694.25,58777.75
102,2023-01-05 06:00:00+00:00,73857.38,42623.0,5727.75,36895.25,0.0,5727.75,61918.0
103,2023-01-05 07:00:00+00:00,76292.19,41381.0,5562.5,35563.25,255.25,5562.5,64217.0
104,2023-01-05 08:00:00+00:00,75149.65,40569.25,5007.5,34039.5,1522.25,5007.5,65754.75
105,2023-01-05 09:00:00+00:00,72984.46,39731.75,4206.0,32315.75,3210.0,4206.0,66771.75
106,2023-01-05 10:00:00+00:00,71674.12,38518.75,3273.5,30548.0,4697.25,3273.5,67693.75
107,2023-01-05 11:00:00+00:00,70115.49,36653.75,2375.5,28833.0,5445.25,2375.5,67954.25
108,2023-01-05 12:00:00+00:00,67012.14,33675.25,1770.5,26757.75,5147.0,1770.5,67040.0
109,2023-01-05 13:00:00+00:00,62333.06,28512.75,1411.25,23407.75,3693.75,1411.25,65828.0
110,2023-01-05 14:00:00+00:00,57951.29,22355.25,1142.5,19746.0,1466.75,1142.5,65187.0
111,2023-01-05 15:00:00+00:00,55072.11,17703.25,964.25,16565.75,173.25,964.25,65571.0
112,2023-01-05 16:00:00+00:00,55201.82,14741.5,885.25,13856.25,0.0,885.25,67276.5
113,2023-01-05 17:00:00+00:00,53953.74,12695.75,959.5,11736.25,0.0,959.5,67358.0
114,2023-01-05 18:00:00+00:00,51890.6,11554.25,1252.0,10302.25,0.0,1252.0,65850.75
115,2023-01-05 19:00:00+00:00,49014.71,10735.0,1786.5,8948.5,0.0,1786.5,62343.5
116,2023-01-05 20:00:00+00:00,47573.85,10662.0,2451.0,8211.0,0.0,2451.0,59428.0
117,2023-01-05 21:00:00+00:00,46816.89,11286.75,3077.0,8209.75,0.0,3077.0,56830.25
118,2023-01-05 22:00:00+00:00,44318.02,12452.5,3780.5,8672.0,0.0,3780.5,53177.5
119,2023-01-05 23:00:00+00:00,48148.04,15599.5,4743.0,10856.5,0.0,4743.0,50785.75
120,2023-01-06 00:00:00+00:00,46562.5,16509.0,4796.5,11712.5,0.0,4796.5,49049.25
121,2023-01-06 01:00:00+00:00,47804.52,17755.0,4977.75,12777.25,0.0,4977.75,48187.0
122,2023-01-06 02:00:00+00:00,48175.5,19243.25,5149.75,14093.5,0.0,5149.75,48241.5
123,2023-01-06 03:00:00+00:00,49494.79,20896.75,5295.5,15601.25,0.0,5295.5,48901.5
124,2023-01-06 04:00:00+00:00,51963.44,22660.5,5448.25,17212.25,0.0,5448.25,50795.0
125,2023-01-06 05:00:00+00:00,57120.92,24983.75,5535.5,19448.25,0.0,5535.5,54919.75
126,2023-01-06 06:00:00+00:00,61473.07,27178.75,5531.0,21647.75,0.0,5531.0,59052.25
127,2023-01-06 07:00:00+00:00,65259.71,29713.25,5359.75,24009.5,344.0,5359.75,61019.0
128,2023-01-06 08:00:00+00:00,68785.03,33017.75,5321.5,25844.5,1851.75,5321.5,62129.25
129,2023-01-06 09:00:00+00:00,71482.33,35865.0,5414.25,26639.75,3811.0,5414.25,63171.75
130,2023-01-06 10:00:00+00:00,71881.85,37220.0,5575.75,26183.25,5461.0,5575.75,64319.5
131,2023-01-06 11:00:00+00:00,71737.84,37236.0,5679.25,25383.0,6173.75,5679.25,64238.0
132,2023-01-06 12:00:00+00:00,68289.78,35894.5,5656.25,24655.25,5583.0,5656.25,63070.75
133,2023-01-06 13:00:00+00:00,64375.07,32437.25,5676.5,22996.5,3764.25,5676.5,61649.75
134,2023-01-06 14:00:00+00:00,60736.2,28164.25,5679.5,20954.5,1530.25,5679.5,61346.0
135,2023-01-06 15:00:00+00:00,59966.45,24911.5,5623.25,19077.25,211.0,5623.25,62295.25
136,2023-01-06 16:00:00+00:00,62565.98,23000.0,5512.5,17487.5,0.0,5512.5,65017.75
137,2023-01-06 17:00:00+00:00,62731.92,21687.75,5293.5,16394.25,0.0,5293.5,64613.75
138,2023-01-06 18:00:00+00:00,60406.41,20778.0,5017.75,15760.25,0.0,5017.75,62737.75
139,2023-01-06 19:00:00+00:00,55316.61,19496.0,4741.25,14754.75,0.0,4741.25,59835.75
140,2023-01-06 20:00:00+00:00,51770.66,18250.75,4467.0,13783.75,0.0,4467.0,57112.0
141,2023-01-06 21:00:00+00:00,49527.03,17070.5,4171.75,12898.75,0.0,4171.75,54951.75
142,2023-01-06 22:00:00+00:00,45791.08,16168.5,3842.5,12326.0,0.0,3842.5,52257.25
143,2023-01-06 23:00:00+00:00,44057.09,17198.25,4253.75,12944.5,0.0,4253.75,48315.25
144,2023-01-07 00:00:00+00:00,42847.22,16562.0,4237.5,12324.5,0.0,4237.5,46628.5
145,2023-01-07 01:00:00+00:00,41855.23,16422.5,4448.75,11973.75,0.0,4448.75,45417.5
146,2023-01-07 02:00:00+00:00,41206.12,16648.25,4661.0,11987.25,0.0,4661.0,45004.5
147,2023-01-07 03:00:00+00:00,41606.58,16885.75,4822.25,12063.5,0.0,4822.25,45268.75
148,2023-01-07 04:00:00+00:00,41797.92,17037.0,4980.25,12056.75,0.0,4980.25,45469.5
149,2023-01-07 05:00:00+00:00,44026.83,17303.5,5043.0,12260.5,0.0,5043.0,46660.5
150,2023-01-07 06:00:00+00:00,46737.47,17453.25,5072.75,12380.5,0.0,5072.75,49610.75
151,2023-01-07 07:00:00+00:00,49644.0,18283.0,5116.0,12684.25,482.75,5116.0,53063.75
152,2023-01-07 08:00:00+00:00,53009.89,21115.5,5163.0,13061.5,2891.0,5163.0,55876.5
153,2023-01-07 09:00:00+00:00,55773.77,24220.75,5229.5,12762.75,6228.5,5229.5,57318.5
154,2023-01-07 10:00:00+00:00,57487.43,26381.5,5285.0,11982.5,9114.0,5285.0,58126.75
155,2023-01-07 11:00:00+00:00,58756.15,27508.5,5325.5,11667.5,10515.5,5325.5,57648.5
156,2023-01-07 12:00:00+00:00,58087.93,27324.75,5380.5,12101.0,9843.25,5380.5,56367.5
157,2023-01-07 13:00:00+00:00,55879.05,25292.75,5412.5,12828.25,7052.0,5412.5,55517.5
158,2023-01-07 14:00:00+00:00,53891.81,23093.75,5449.25,14734.0,2910.5,5449.25,55464.0
159,2023-01-07 15:00:00+00:00,54691.59,23810.25,5483.0,17943.5,383.75,5483.0,56643.0
160,2023-01-07 16:00:00+00:00,59564.63,26616.5,5568.25,21048.25,0.0,5568.25,58884.75
161,2023-01-07 17:00:00+00:00,62670.67,29105.75,5676.0,23429.75,0.0,5676.0,59345.25
162,2023-01-07 18:00:00+00:00,62992.62,30793.0,5841.75,24951.25,0.0,5841.75,57968.0
163,2023-01-07 19:00:00+00:00,59557.06,31230.0,5924.75,25305.25,0.0,5924.75,55174.75
164,2023-01-07 20:00:00+00:00,56768.89,31132.75,5960.25,25172.5,0.0,5960.25,52891.5
165,2023-01-07 21:00:00+00:00,55381.48,30254.75,5938.0,24316.75,0.0,5938.0,51589.75
166,2023-01-07 22:00:00+00:00,53901.66,29701.75,5972.25,23729.5,0.0,5972.25,49266.5
167,2023-01-07 23:00:00+00:00,52158.02,30390.0,6292.0,24098.0,0.0,6292.0,45539.5
168,2023-01-08 00:00:00+00:00,50139.56,28630.25,5873.75,22756.5,0.0,5873.75,44589.75
169,2023-01-08 01:00:00+00:00,49080.07,27571.75,5806.75,21765.0,0.0,5806.75,43714.5
170,2023-01-08 02:00:00+00:00,47688.86,26055.0,5737.5,20317.5,0.0,5737.5,42552.75
171,2023-01-08 03:00:00+00:00,46346.37,25070.75,5744.75,19326.0,0.0,5744.75,42979.75
172,2023-01-08 04:00:00+00:00,45183.44,24471.0,5810.5,18660.5,0.0,5810.5,42820.5
173,2023-01-08 05:00:00+00:00,45894.2,23642.5,5668.75,17973.75,0.0,5668.75,42832.5
174,2023-01-08 06:00:00+00:00,48031.16,23307.0,5574.25,17732.75,0.0,5574.25,44909.0
175,2023-01-08 07:00:00+00:00,48913.08,23298.0,5515.0,17466.25,316.75,5515.0,47297.75
176,2023-01-08 08:00:00+00:00,51417.3,24191.5,5478.5,17086.75,1626.25,5478.5,49669.75
177,2023-01-08 09:00:00+00:00,54817.97,25155.0,5430.0,16562.0,3163.0,5430.0,51804.0
178,2023-01-08 10:00:00+00:00,56695.25,25732.25,5390.5,15972.5,4369.25,5390.5,53899.0
179,2023-01-08 11:00:00+00:00,56949.77,25534.75,5367.0,15503.25,4664.5,5367.0,53882.5
180,2023-01-08 12:00:00+00:00,54413.75,24270.5,5275.0,15009.75,3985.75,5275.0,52880.0
181,2023-01-08 13:00:00+00:00,51218.0,21855.0,5167.5,14036.5,2651.0,5167.5,51830.5
182,2023-01-08 14:00:00+00:00,49058.21,19539.5,5043.75,13395.75,1100.0,5043.75,51487.0
183,2023-01-08 15:00:00+00:00,49698.98,18821.5,4959.0,13702.25,160.25,4959.0,52432.5
184,2023-01-08 16:00:00+00:00,54175.11,19755.25,4975.25,14780.0,0.0,4975.25,55226.0
185,2023-01-08 17:00:00+00:00,55672.14,20955.75,5047.75,15908.0,0.0,5047.75,56296.5
186,2023-01-08 18:00:00+00:00,55957.15,22179.5,5078.5,17101.0,0.0,5078.5,55344.5
187,2023-01-08 19:00:00+00:00,53935.02,22727.0,5060.0,17667.0,0.0,5060.0,53130.5
188,2023-01-08 20:00:00+00:00,52994.33,23150.5,5039.0,18111.5,0.0,5039.0,51299.5
189,2023-01-08 21:00:00+00:00,51701.25,23313.5,5087.0,18226.5,0.0,5087.0,50443.25
190,2023-01-08 22:00:00+00:00,50933.5,23545.5,5110.0,18435.5,0.0,5110.0,48026.5
191,2023-01-08 23:00:00+00:00,47509.68,23834.0,5846.75,17987.25,0.0,5846.75,46094.0
192,2023-01-09 00:00:00+00:00,46266.63,23199.25,5215.75,17983.5,0.0,5215.75,44873.5
193,2023-01-09 01:00:00+00:00,45677.31,22952.75,5065.0,17887.75,0.0,5065.0,44100.5
194,2023-01-09 02:00:00+00:00,45342.1,22822.25,4862.25,17960.0,0.0,4862.25,44405.0
195,2023-01-09 03:00:00+00:00,45096.53,22419.0,4384.5,18034.5,0.0,4384.5,46442.25
196,2023-01-09 04:00:00+00:00,47490.3,21940.25,3745.5,18194.75,0.0,3745.5,49708.0
197,2023-01-09 05:00:00+00:00,53717.29,21887.0,3154.25,18732.75,0.0,3154.25,56176.0
198,2023-01-09 06:00:00+00:00,59074.0,21717.0,2818.5,18898.5,0.0,2818.5,61278.75
199,2023-01-09 07:00:00+00:00,61986.21,22157.5,2755.75,19165.5,236.25,2755.75,64020.5
200,2023-01-09 08:00:00+00:00,63815.74,23727.5,2778.25,19644.5,1304.75,2778.25,65642.5
201,2023-01-09 09:00:00+00:00,65117.75,25475.75,2648.75,19942.75,2884.25,2648.75,66732.25
202,2023-01-09 10:00:00+00:00,65847.85,26918.75,2504.25,20013.75,4400.75,2504.25,67925.5
203,2023-01-09 11:00:00+00:00,65988.99,27281.75,2396.25,19756.25,5129.25,2396.25,68185.25
204,2023-01-09 12:00:00+00:00,64131.23,25980.0,2363.75,18724.0,4892.25,2363.75,67254.0
205,2023-01-09 13:00:00+00:00,61709.72,23163.0,2366.5,17135.25,3661.25,2366.5,65946.25
206,2023-01-09 14:00:00+00:00,59224.16,19860.75,2394.25,15973.5,1493.0,2394.25,65242.25
207,2023-01-09 15:00:00+00:00,59745.72,18373.0,2480.75,15704.25,188.0,2480.75,65186.5
208,2023-01-09 16:00:00+00:00,62157.61,18629.25,2654.5,15974.75,0.0,2654.5,66845.5
209,2023-01-09 17:00:00+00:00,63205.01,19381.75,2862.75,16519.0,0.0,2862.75,66606.75
210,2023-01-09 18:00:00+00:00,63858.81,20586.75,3114.75,17472.0,0.0,3114.75,65317.75
211,2023-01-09 19:00:00+00:00,61124.52,21404.0,3402.5,18001.5,0.0,3402.5,62236.25
212,2023-01-09 20:00:00+00:00,59088.02,22104.25,3672.75,18431.5,0.0,3672.75,59145.5
213,2023-01-09 21:00:00+00:00,56628.08,22487.0,3985.0,18502.0,0.0,3985.0,56656.75
214,2023-01-09 22:00:00+00:00,55408.56,22983.5,4211.5,18772.0,0.0,4211.5,53168.5
215,2023-01-09 23:00:00+00:00,52707.94,21697.0,3632.0,18065.0,0.0,3632.0,50439.5
216,2023-01-10 00:00:00+00:00,51455.6,21323.75,3268.0,18055.75,0.0,3268.0,49002.25
217,2023-01-10 01:00:00+00:00,50596.31,21064.25,2961.0,18103.25,0.0,2961.0,48473.75
218,2023-01-10 02:00:00+00:00,50523.11,20959.75,2678.0,18281.75,0.0,2678.0,48777.25
219,2023-01-10 03:00:00+00:00,50503.6,20820.75,2506.5,18314.25,0.0,2506.5,50297.75
220,2023-01-10 04:00:00+00:00,52284.64,20615.75,2508.25,18107.5,0.0,2508.25,53220.5
221,2023-01-10 05:00:00+00:00,56641.77,20778.0,2621.75,18156.25,0.0,2621.75,59538.0
222,2023-01-10 06:00:00+00:00,63217.18,20332.0,2747.25,17584.75,0.0,2747.25,63079.0
223,2023-01-10 07:00:00+00:00,65905.2,19840.0,2869.0,16678.75,292.25,2869.0,65255.0
224,2023-01-10 08:00:00+00:00,66625.41,20764.25,3078.75,15983.75,1701.75,3078.75,66637.75
225,2023-01-10 09:00:00+00:00,66510.17,22758.5,3374.0,15722.5,3662.0,3374.0,67732.25
226,2023-01-10 10:00:00+00:00,67455.43,25006.25,3831.75,15900.5,5274.0,3831.75,69090.0
227,2023-01-10 11:00:00+00:00,67141.92,26196.5,4437.25,15888.5,5870.75,4437.25,69277.25
228,2023-01-10 12:00:00+00:00,66463.06,26034.75,5073.0,15556.0,5405.75,5073.0,68133.0
229,2023-01-10 13:00:00+00:00,65109.08,24335.5,5527.25,14959.5,3848.75,5527.25,66500.0
230,2023-01-10 14:00:00+00:00,63800.3,22139.5,5640.5,14853.0,1646.0,5640.5,65691.25
231,2023-01-10 15:00:00+00:00,64432.6,22116.75,5721.0,16150.5,245.25,5721.0,65690.0
232,2023-01-10 16:00:00+00:00,67654.09,24297.5,5701.0,18596.5,0.0,5701.0,67539.5
233,2023-01-10 17:00:00+00:00,70035.62,27217.75,5639.0,21578.75,0.0,5639.0,67167.75
234,2023-01-10 18:00:00+00:00,70808.61,30377.0,5604.25,24772.75,0.0,5604.25,65732.25
235,2023-01-10 19:00:00+00:00,70776.0,33015.0,5479.25,27535.75,0.0,5479.25,62553.75
236,2023-01-10 20:00:00+00:00,69590.72,35326.5,5480.0,29846.5,0.0,5480.0,59374.75
237,2023-01-10 21:00:00+00:00,67646.58,36358.5,5516.0,30842.5,0.0,5516.0,56855.0
238,2023-01-10 22:00:00+00:00,65594.3,37488.0,5607.25,31880.75,0.0,5607.25,53607.75
239,2023-01-10 23:00:00+00:00,61482.37,38601.75,5822.25,32779.5,0.0,5822.25,52530.5
240,2023-01-11 00:00:00+00:00,60060.93,37934.5,5769.75,32164.75,0.0,5769.75,51166.5
241,2023-01-11 01:00:00+00:00,59855.6,38248.75,5733.5,32515.25,0.0,5733.5,50467.5
242,2023-01-11 02:00:00+00:00,59580.06,38447.5,5692.25,32755.25,0.0,5692.25,50774.75
243,2023-01-11 03:00:00+00:00,59830.32,38382.25,5649.0,32733.25,0.0,5649.0,52314.25
244,2023-01-11 04:00:00+00:00,62084.44,39013.5,5591.75,33421.75,0.0,5591.75,55015.5
245,2023-01-11 05:00:00+00:00,65832.28,39411.5,5453.5,33958.0,0.0,5453.5,60816.25
246,2023-01-11 06:00:00+00:00,71503.76,37195.25,5536.75,31658.5,0.0,5536.75,66174.75
247,2023-01-11 07:00:00+00:00,71959.7,34844.75,5643.5,28979.75,221.5,5643.5,68745.25
248,2023-01-11 08:00:00+00:00,70919.85,32999.5,5623.75,26295.25,1080.5,5623.75,69445.75
249,2023-01-11 09:00:00+00:00,69436.61,32207.25,5734.25,24296.25,2176.75,5734.25,70212.75
250,2023-01-11 10:00:00+00:00,67686.11,32019.5,5849.0,23074.0,3096.5,5849.0,71265.75
251,2023-01-11 11:00:00+00:00,66919.9,31802.25,5912.75,22494.25,3395.25,5912.75,71412.25
252,2023-01-11 12:00:00+00:00,65258.93,30809.0,5840.0,22023.75,2945.25,5840.0,70665.75
253,2023-01-11 13:00:00+00:00,63873.91,29188.25,5736.5,21414.25,2037.5,5736.5,69494.25
254,2023-01-11 14:00:00+00:00,62325.49,27338.0,5649.75,20752.0,936.25,5649.75,68386.25
255,2023-01-11 15:00:00+00:00,62384.18,26253.25,5619.5,20468.5,165.25,5619.5,68131.0
256,2023-01-11 16:00:00+00:00,65722.17,26709.25,5647.25,21062.0,0.0,5647.25,70013.0
257,2023-01-11 17:00:00+00:00,69142.92,28418.75,5640.25,22778.5,0.0,5640.25,69805.25
258,2023-01-11 18:00:00+00:00,69226.8,30667.0,5609.25,25057.75,0.0,5609.25,68283.75
259,2023-01-11 19:00:00+00:00,68170.87,32868.75,5570.75,27298.0,0.0,5570.75,64802.25
