timestamp_gmt,onshore_temperature_2m_c,onshore_wind_speed_10m_kmh,onshore_wind_direction_10m_deg,onshore_wind_gusts_10m_kmh
2023-01-01 00:00:00,15.024999999999999,25.025,219.5,51.575
2023-01-01 01:00:00,14.6,23.75,221.25,54.0
2023-01-01 02:00:00,14.375,23.275,220.0,51.225
2023-01-01 03:00:00,14.075,23.175,218.0,49.95
2023-01-01 04:00:00,13.725000000000001,22.875,218.5,50.55
2023-01-01 05:00:00,13.5,23.4,220.25,51.4
2023-01-01 06:00:00,14.100000000000001,23.65,227.0,51.49999999999999
2023-01-01 07:00:00,13.65,22.25,223.25,49.50000000000001
2023-01-01 08:00:00,13.524999999999999,23.45,226.5,51.025
2023-01-01 09:00:00,13.25,23.450000000000003,231.0,51.675
2023-01-01 10:00:00,13.15,22.55,230.0,49.675000000000004
2023-01-01 11:00:00,13.25,22.425000000000004,230.5,48.25
2023-01-01 12:00:00,13.600000000000001,21.35,234.0,48.349999999999994
2023-01-01 13:00:00,13.475000000000001,20.2,234.5,45.375
2023-01-01 14:00:00,13.149999999999999,17.8,231.75,42.575
2023-01-01 15:00:00,12.5,14.299999999999999,225.25,36.975
2023-01-01 16:00:00,11.85,12.600000000000001,217.5,29.075
2023-01-01 17:00:00,11.325,11.674999999999999,215.0,25.674999999999997
2023-01-01 18:00:00,10.9,10.4,209.5,24.125
2023-01-01 19:00:00,10.85,9.325,198.0,21.799999999999997
2023-01-01 20:00:00,10.774999999999999,10.125,192.25,21.3
2023-01-01 21:00:00,10.875,9.75,183.5,21.4
2023-01-01 22:00:00,10.95,11.2,179.75,23.25
2023-01-01 23:00:00,11.075,11.15,174.75,24.549999999999997
2023-01-02 00:00:00,11.200000000000001,11.274999999999999,171.0,24.2
2023-01-02 01:00:00,11.275,12.149999999999999,168.25,25.3
2023-01-02 02:00:00,11.375,11.950000000000001,173.25,26.65
2023-01-02 03:00:00,11.5,12.825,175.0,27.349999999999998
2023-01-02 04:00:00,11.625,13.825,181.5,29.824999999999996
2023-01-02 05:00:00,11.675,14.799999999999999,190.25,32.05
2023-01-02 06:00:00,12.2,16.025,205.75,34.3
2023-01-02 07:00:00,12.075,15.325,206.0,34.175
2023-01-02 08:00:00,11.975,15.524999999999999,208.75,33.375
2023-01-02 09:00:00,12.025,14.825000000000001,219.0,33.05
2023-01-02 10:00:00,11.925,17.225,239.5,36.45
2023-01-02 11:00:00,11.475000000000001,17.425,241.25,41.05
2023-01-02 12:00:00,11.425,17.525000000000002,246.25,38.324999999999996
2023-01-02 13:00:00,11.05,17.2,249.5,39.05
2023-01-02 14:00:00,10.475,15.275000000000002,247.75,36.0
2023-01-02 15:00:00,9.95,14.325,257.0,32.6
2023-01-02 16:00:00,9.425,13.95,251.5,32.65
2023-01-02 17:00:00,9.025,13.675,249.0,30.224999999999998
2023-01-02 18:00:00,8.875,14.6,252.25,32.3
2023-01-02 19:00:00,8.575,15.325,254.5,32.875
2023-01-02 20:00:00,8.175,14.850000000000001,253.0,33.375
2023-01-02 21:00:00,7.8500000000000005,13.65,252.75,30.9
2023-01-02 22:00:00,7.574999999999999,13.8,250.25,30.974999999999998
2023-01-02 23:00:00,7.200000000000001,13.875,258.5,30.049999999999997
2023-01-03 00:00:00,6.725,12.1,252.75,29.175
2023-01-03 01:00:00,6.3500000000000005,13.6,253.5,29.099999999999998
2023-01-03 02:00:00,5.9,12.275,252.5,30.15
2023-01-03 03:00:00,5.375,11.274999999999999,252.25,26.549999999999997
2023-01-03 04:00:00,4.9,10.325,248.75,24.675
2023-01-03 05:00:00,4.55,9.899999999999999,242.75,21.6
2023-01-03 06:00:00,4.075,9.2,234.25,20.425
2023-01-03 07:00:00,3.975,9.075000000000001,235.75,19.7
2023-01-03 08:00:00,3.8,8.125,229.0,18.9
2023-01-03 09:00:00,4.3,8.200000000000001,225.75,17.45
2023-01-03 10:00:00,5.35,9.575,228.75,20.8
2023-01-03 11:00:00,6.05,11.3,231.5,24.65
2023-01-03 12:00:00,6.95,12.75,239.5,28.450000000000003
2023-01-03 13:00:00,7.000000000000001,11.075000000000001,228.75,27.174999999999997
2023-01-03 14:00:00,6.75,9.25,216.25,24.225
2023-01-03 15:00:00,6.075,7.55,210.75,19.5
2023-01-03 16:00:00,5.35,6.875,196.5,15.95
2023-01-03 17:00:00,4.9,7.325,185.5,15.024999999999999
2023-01-03 18:00:00,5.15,8.775,177.5,17.375
2023-01-03 19:00:00,5.3,9.549999999999999,174.5,19.625
2023-01-03 20:00:00,5.375,11.100000000000001,176.25,22.674999999999997
2023-01-03 21:00:00,5.449999999999999,11.75,186.0,24.5
2023-01-03 22:00:00,5.525,12.724999999999998,187.5,26.625
2023-01-03 23:00:00,5.675,14.274999999999999,184.75,29.700000000000003
2023-01-04 00:00:00,5.875,16.2,187.0,33.85
2023-01-04 01:00:00,5.875,17.225,187.5,36.625
2023-01-04 02:00:00,5.925000000000001,18.55,187.75,39.675
2023-01-04 03:00:00,5.999999999999999,19.975,186.75,43.2
2023-01-04 04:00:00,6.199999999999999,20.775,189.5,45.55
2023-01-04 05:00:00,6.425000000000001,21.0,192.25,46.35
2023-01-04 06:00:00,7.2250000000000005,22.5,200.0,47.25
2023-01-04 07:00:00,7.574999999999999,22.425,206.0,51.225
2023-01-04 08:00:00,8.275,22.5,214.25,50.75
2023-01-04 09:00:00,9.0,24.15,219.0,53.175000000000004
2023-01-04 10:00:00,9.475,24.349999999999998,222.75,54.650000000000006
2023-01-04 11:00:00,9.625,23.875,224.5,56.5
2023-01-04 12:00:00,10.025,26.125,230.5,53.075
2023-01-04 13:00:00,10.200000000000001,27.25,235.0,61.65
2023-01-04 14:00:00,10.35,26.000000000000004,237.0,60.825
2023-01-04 15:00:00,10.35,25.5,235.0,58.575
2023-01-04 16:00:00,10.525,24.8,236.25,56.7
2023-01-04 17:00:00,10.5,25.025,242.0,58.95
2023-01-04 18:00:00,10.625,25.275,243.25,56.35
2023-01-04 19:00:00,10.275,24.049999999999997,244.0,57.35
2023-01-04 20:00:00,10.175,25.55,246.5,59.225
2023-01-04 21:00:00,10.0,24.525000000000002,249.25,58.05
2023-01-04 22:00:00,9.950000000000001,26.025,254.5,63.10000000000001
2023-01-04 23:00:00,9.775,25.174999999999997,258.0,60.224999999999994
2023-01-05 00:00:00,9.9,24.299999999999997,259.25,59.225
2023-01-05 01:00:00,9.549999999999999,23.925,261.75,55.425
2023-01-05 02:00:00,9.2,23.775,261.75,55.175
2023-01-05 03:00:00,9.075,24.425,263.75,55.55
2023-01-05 04:00:00,8.9,23.525,263.5,54.725
2023-01-05 05:00:00,8.775,23.975,266.0,54.625
2023-01-05 06:00:00,8.925,24.475,267.0,54.449999999999996
2023-01-05 07:00:00,8.825,23.725,272.5,54.725
2023-01-05 08:00:00,8.55,22.300000000000004,279.0,53.625
2023-01-05 09:00:00,8.025,20.424999999999997,285.75,50.5
2023-01-05 10:00:00,7.925,19.85,289.0,44.525000000000006
2023-01-05 11:00:00,8.0,20.375,288.75,44.025000000000006
2023-01-05 12:00:00,8.375,19.775000000000002,290.5,46.175
2023-01-05 13:00:00,8.450000000000001,18.05,288.25,42.325
2023-01-05 14:00:00,8.15,13.575,286.0,37.975
2023-01-05 15:00:00,7.475,10.575,277.5,28.700000000000003
2023-01-05 16:00:00,6.675,7.575000000000001,269.5,22.225
2023-01-05 17:00:00,6.449999999999999,6.575,218.75,15.850000000000001
2023-01-05 18:00:00,6.5249999999999995,5.8999999999999995,210.25,14.299999999999999
2023-01-05 19:00:00,6.75,6.4,210.0,14.575
2023-01-05 20:00:00,6.875,7.675,210.5,16.55
2023-01-05 21:00:00,6.8,7.050000000000001,204.0,16.950000000000003
2023-01-05 22:00:00,6.824999999999999,7.824999999999999,185.5,16.375
2023-01-05 23:00:00,7.025,9.0,176.25,18.55
2023-01-06 00:00:00,7.075,9.55,173.0,21.325
2023-01-06 01:00:00,7.225,10.225,168.75,20.775
2023-01-06 02:00:00,7.25,11.425,176.5,24.125
2023-01-06 03:00:00,7.4,12.0,179.5,25.2
2023-01-06 04:00:00,7.6000000000000005,12.5,183.75,26.099999999999998
2023-01-06 05:00:00,7.75,12.25,185.5,26.275
2023-01-06 06:00:00,8.549999999999999,14.475,196.75,28.625
2023-01-06 07:00:00,8.575,15.024999999999999,193.0,32.025
2023-01-06 08:00:00,8.675,15.924999999999999,202.0,33.75
2023-01-06 09:00:00,8.9,16.625,208.0,35.475
2023-01-06 10:00:00,9.3,18.875,225.5,40.15
2023-01-06 11:00:00,9.475,18.2,239.5,43.1
2023-01-06 12:00:00,9.9,18.7,241.5,38.975
2023-01-06 13:00:00,9.924999999999999,19.975,250.25,42.775000000000006
2023-01-06 14:00:00,9.65,17.9,258.75,42.1
2023-01-06 15:00:00,9.0,14.8,252.25,37.1
2023-01-06 16:00:00,8.424999999999999,13.425,245.75,30.974999999999998
2023-01-06 17:00:00,8.0,11.25,234.75,28.075
2023-01-06 18:00:00,7.95,10.95,232.5,23.299999999999997
2023-01-06 19:00:00,7.6000000000000005,10.025000000000002,226.5,21.15
2023-01-06 20:00:00,7.625,10.025,221.75,20.700000000000003
2023-01-06 21:00:00,7.55,10.025,219.0,20.6
2023-01-06 22:00:00,7.5249999999999995,10.399999999999999,214.75,21.8
2023-01-06 23:00:00,7.550000000000001,10.275,213.5,21.575
2023-01-07 00:00:00,7.199999999999999,9.075,204.5,21.15
2023-01-07 01:00:00,7.299999999999999,9.6,201.0,19.25
2023-01-07 02:00:00,7.275,9.05,200.25,19.6
2023-01-07 03:00:00,7.35,9.174999999999999,196.0,19.35
2023-01-07 04:00:00,7.6,9.625,189.25,19.8
2023-01-07 05:00:00,7.9,9.8,193.25,20.425
2023-01-07 06:00:00,8.425,10.95,196.25,21.349999999999998
2023-01-07 07:00:00,8.375,9.875,196.5,22.325
2023-01-07 08:00:00,8.275,9.725000000000001,191.5,20.174999999999997
2023-01-07 09:00:00,8.675,10.575,191.75,21.35
2023-01-07 10:00:00,9.425,11.925,194.75,24.575000000000003
2023-01-07 11:00:00,9.975000000000001,12.700000000000001,192.75,26.474999999999998
2023-01-07 12:00:00,10.4,14.7,191.5,29.424999999999997
2023-01-07 13:00:00,10.375,13.825,187.0,30.925
2023-01-07 14:00:00,9.974999999999998,12.75,179.25,28.450000000000003
2023-01-07 15:00:00,9.225,12.25,169.75,26.299999999999997
2023-01-07 16:00:00,8.5,12.6,167.75,25.75
2023-01-07 17:00:00,8.125,13.575,167.0,27.624999999999996
2023-01-07 18:00:00,8.425,14.575,165.75,28.8
2023-01-07 19:00:00,8.175,15.05,166.5,30.424999999999997
2023-01-07 20:00:00,8.05,15.3,169.75,31.75
2023-01-07 21:00:00,7.75,15.175,171.75,31.324999999999996
2023-01-07 22:00:00,7.7,15.475,177.75,31.6
2023-01-07 23:00:00,7.6499999999999995,15.425,178.0,32.75
2023-01-08 00:00:00,8.2,15.2,179.75,32.475
2023-01-08 01:00:00,8.05,14.899999999999999,183.0,32.2
2023-01-08 02:00:00,8.075000000000001,14.35,185.75,30.35
2023-01-08 03:00:00,8.0,13.799999999999999,184.25,29.5
2023-01-08 04:00:00,7.775,13.025000000000002,185.5,28.325
2023-01-08 05:00:00,7.800000000000001,12.3,185.5,26.375
2023-01-08 06:00:00,8.200000000000001,12.05,183.75,25.75
2023-01-08 07:00:00,8.175,12.05,190.75,25.925
2023-01-08 08:00:00,8.100000000000001,11.649999999999999,188.25,25.65
2023-01-08 09:00:00,8.2,11.825000000000001,188.75,25.300000000000004
2023-01-08 10:00:00,8.55,12.025,194.0,26.174999999999997
2023-01-08 11:00:00,9.05,13.65,198.75,28.324999999999996
2023-01-08 12:00:00,9.325,14.4,198.5,29.25
2023-01-08 13:00:00,9.4,13.025,203.5,31.15
2023-01-08 14:00:00,9.3,12.600000000000001,202.0,30.05
2023-01-08 15:00:00,8.625,10.575,190.25,28.275
2023-01-08 16:00:00,8.0,10.725,180.75,23.200000000000003
2023-01-08 17:00:00,7.675000000000001,10.45,178.0,23.049999999999997
2023-01-08 18:00:00,7.5,11.325000000000001,178.5,23.375
2023-01-08 19:00:00,7.125,11.2,176.0,23.849999999999998
2023-01-08 20:00:00,6.925,11.125,177.75,23.225
2023-01-08 21:00:00,6.550000000000001,11.45,174.5,23.924999999999997
2023-01-08 22:00:00,6.375,11.175,174.0,23.775
2023-01-08 23:00:00,6.275,10.424999999999999,171.5,23.924999999999997
2023-01-09 00:00:00,6.125,10.225,169.75,21.95
2023-01-09 01:00:00,6.1,10.7,169.25,21.674999999999997
2023-01-09 02:00:00,6.1,11.424999999999999,176.0,23.6
2023-01-09 03:00:00,6.1,11.799999999999999,179.5,24.200000000000003
2023-01-09 04:00:00,6.075,11.025,182.0,24.650000000000002
2023-01-09 05:00:00,6.074999999999999,11.45,185.5,25.85
2023-01-09 06:00:00,5.9,10.875,191.0,24.75
2023-01-09 07:00:00,6.075,11.575,198.75,24.025
2023-01-09 08:00:00,6.25,12.95,213.25,26.724999999999998
2023-01-09 09:00:00,6.5,13.675,221.5,29.625
2023-01-09 10:00:00,6.9,14.5,222.75,31.299999999999997
2023-01-09 11:00:00,7.2,15.7,223.5,33.474999999999994
2023-01-09 12:00:00,7.425,15.5,231.75,37.175
2023-01-09 13:00:00,7.35,13.575000000000001,230.0,33.2
2023-01-09 14:00:00,7.199999999999999,10.975000000000001,216.5,28.875
2023-01-09 15:00:00,6.824999999999999,11.275,219.75,25.65
2023-01-09 16:00:00,6.45,9.975,217.0,24.55
2023-01-09 17:00:00,6.200000000000001,10.575,214.5,23.225
2023-01-09 18:00:00,6.025,12.0,229.75,23.2
2023-01-09 19:00:00,5.674999999999999,10.475,230.25,26.450000000000003
2023-01-09 20:00:00,5.55,11.274999999999999,235.75,24.025
2023-01-09 21:00:00,5.625,11.9,238.75,25.1
2023-01-09 22:00:00,5.675000000000001,12.875,244.25,27.425
2023-01-09 23:00:00,5.675000000000001,12.924999999999999,250.75,28.175
2023-01-10 00:00:00,5.7,11.95,249.5,27.925
2023-01-10 01:00:00,5.55,11.9,246.0,26.375
2023-01-10 02:00:00,5.55,12.25,248.5,26.625
2023-01-10 03:00:00,5.475,12.025,249.75,26.275
2023-01-10 04:00:00,5.3999999999999995,12.6,246.5,26.725
2023-01-10 05:00:00,5.275,12.225000000000001,244.5,27.724999999999998
2023-01-10 06:00:00,5.250000000000001,12.125,239.0,26.825
2023-01-10 07:00:00,5.1,12.149999999999999,235.75,26.0
2023-01-10 08:00:00,5.0,12.225000000000001,235.0,25.625
2023-01-10 09:00:00,5.325,12.975,232.25,28.099999999999998
2023-01-10 10:00:00,5.775,14.875000000000002,234.25,33.1
2023-01-10 11:00:00,6.324999999999999,16.525000000000002,239.75,38.075
2023-01-10 12:00:00,6.925,14.925,233.5,36.725
2023-01-10 13:00:00,6.95,15.375,230.25,34.224999999999994
2023-01-10 14:00:00,6.824999999999999,13.4,219.75,32.575
2023-01-10 15:00:00,6.5,13.4,214.25,29.525
2023-01-10 16:00:00,5.925,11.875,199.5,29.174999999999997
2023-01-10 17:00:00,5.625,13.475000000000001,191.25,28.099999999999998
2023-01-10 18:00:00,5.75,16.375,185.25,31.050000000000004
2023-01-10 19:00:00,5.525,18.6,185.25,39.5
2023-01-10 20:00:00,5.574999999999999,19.825,185.0,42.675
2023-01-10 21:00:00,5.550000000000001,20.65,181.75,44.925000000000004
2023-01-10 22:00:00,5.549999999999999,20.4,177.5,45.1
2023-01-10 23:00:00,5.725,21.25,183.5,46.175
2023-01-11 00:00:00,6.074999999999999,22.525,188.5,45.824999999999996
2023-01-11 01:00:00,6.25,21.45,189.75,48.150000000000006
2023-01-11 02:00:00,6.55,21.45,192.25,47.525
2023-01-11 03:00:00,6.85,21.075,192.75,46.35
2023-01-11 04:00:00,7.125,20.725,195.0,45.2
2023-01-11 05:00:00,7.325,19.275,193.5,44.825
2023-01-11 06:00:00,7.775,18.700000000000003,201.0,41.05
2023-01-11 07:00:00,7.95,17.0,202.5,39.875
2023-01-11 08:00:00,8.125,15.775,209.75,36.25
2023-01-11 09:00:00,8.2,14.75,214.5,34.474999999999994
2023-01-11 10:00:00,8.275,13.700000000000001,228.25,31.875
2023-01-11 11:00:00,8.45,13.375,226.25,29.799999999999997
2023-01-11 12:00:00,8.8,14.725,232.0,32.15
2023-01-11 13:00:00,8.9,14.725000000000001,238.5,32.474999999999994
2023-01-11 14:00:00,8.65,15.125,242.5,34.275
2023-01-11 15:00:00,8.299999999999999,15.15,244.75,35.55
2023-01-11 16:00:00,7.85,13.599999999999998,234.25,31.85
2023-01-11 17:00:00,7.5249999999999995,13.05,234.0,29.45
2023-01-11 18:00:00,7.65,14.8,231.75,31.425
2023-01-11 19:00:00,7.449999999999999,15.649999999999999,229.5,33.55
2023-01-11 20:00:00,7.175,16.125,221.75,35.175
2023-01-11 21:00:00,6.925,17.375,213.5,36.725
2023-01-11 22:00:00,6.9,18.65,207.5,39.975
2023-01-11 23:00:00,6.775,20.05,206.0,43.55
2023-01-12 00:00:00,7.25,21.450000000000003,211.75,47.6
2023-01-12 01:00:00,7.3,22.125,218.25,49.6
2023-01-12 02:00:00,7.3,21.025000000000002,218.75,48.85
2023-01-12 03:00:00,7.475,21.275000000000002,218.5,48.35
2023-01-12 04:00:00,7.475,20.35,215.75,46.00000000000001
2023-01-12 05:00:00,7.550000000000001,19.949999999999996,211.75,44.75
2023-01-12 06:00:00,7.7749999999999995,19.425,207.75,45.925
2023-01-12 07:00:00,7.800000000000001,21.200000000000003,200.0,46.900000000000006
2023-01-12 08:00:00,8.024999999999999,22.7,204.0,50.85000000000001
2023-01-12 09:00:00,8.225000000000001,22.849999999999998,201.25,52.375
2023-01-12 10:00:00,8.725,24.549999999999997,213.75,55.275
2023-01-12 11:00:00,9.274999999999999,24.625,224.25,55.9
2023-01-12 12:00:00,9.75,27.65,231.0,57.05
2023-01-12 13:00:00,9.775,26.125,234.25,59.225
2023-01-12 14:00:00,9.649999999999999,24.35,232.75,55.35
2023-01-12 15:00:00,9.375,22.549999999999997,231.5,52.1
2023-01-12 16:00:00,9.175,19.9,230.25,47.25
2023-01-12 17:00:00,9.2,18.225,223.75,42.825
2023-01-12 18:00:00,9.575,18.325,213.25,40.125
2023-01-12 19:00:00,9.6,18.6,209.5,41.025
2023-01-12 20:00:00,9.7,19.150000000000002,215.0,42.1
2023-01-12 21:00:00,9.725,20.475,221.25,44.824999999999996
2023-01-12 22:00:00,9.7,20.95,222.5,45.974999999999994
2023-01-12 23:00:00,9.649999999999999,21.174999999999997,221.0,46.175
2023-01-13 00:00:00,9.975,20.475,223.25,47.05
2023-01-13 01:00:00,9.75,21.200000000000003,229.5,48.05
2023-01-13 02:00:00,9.5,20.85,233.75,50.2
2023-01-13 03:00:00,9.175,20.175,235.5,46.7
2023-01-13 04:00:00,8.700000000000001,19.3,230.0,43.1
2023-01-13 05:00:00,8.424999999999999,18.575,224.0,40.75
2023-01-13 06:00:00,7.825,18.275,219.25,40.15
2023-01-13 07:00:00,7.775,19.424999999999997,222.5,42.925000000000004
2023-01-13 08:00:00,7.575,19.6,222.75,41.925
2023-01-13 09:00:00,7.699999999999999,20.849999999999998,222.5,44.275
2023-01-13 10:00:00,7.95,22.425,224.25,48.150000000000006
2023-01-13 11:00:00,8.175,24.1,228.0,52.65
2023-01-13 12:00:00,8.4,25.25,231.5,56.724999999999994
2023-01-13 13:00:00,8.15,24.1,234.75,56.525000000000006
2023-01-13 14:00:00,7.875,23.75,235.0,56.425
2023-01-13 15:00:00,7.549999999999999,22.625000000000004,235.75,52.75
2023-01-13 16:00:00,7.3,22.2,237.0,49.825
2023-01-13 17:00:00,7.1499999999999995,21.950000000000003,236.25,49.675
2023-01-13 18:00:00,7.375,23.225,241.5,51.675
2023-01-13 19:00:00,7.324999999999999,23.2,244.25,52.3
2023-01-13 20:00:00,7.225,23.25,246.5,52.39999999999999
2023-01-13 21:00:00,7.05,22.5,248.0,53.099999999999994
2023-01-13 22:00:00,6.949999999999999,21.9,247.0,49.375
2023-01-13 23:00:00,6.85,21.9,247.5,47.25
2023-01-14 00:00:00,7.0249999999999995,20.125,246.75,46.625
2023-01-14 01:00:00,6.825000000000001,18.45,245.5,43.12499999999999
2023-01-14 02:00:00,6.775,18.0,242.5,39.800000000000004
2023-01-14 03:00:00,6.625,18.275,240.5,38.875
2023-01-14 04:00:00,6.45,16.7,237.75,38.6
2023-01-14 05:00:00,6.275,16.65,232.5,35.825
2023-01-14 06:00:00,6.325,15.2,219.25,36.15
2023-01-14 07:00:00,6.2250000000000005,15.024999999999999,212.0,32.675
2023-01-14 08:00:00,5.9,14.75,200.25,33.025000000000006
2023-01-14 09:00:00,6.075,16.35,195.0,34.725
2023-01-14 10:00:00,6.5,18.85,192.5,40.150000000000006
2023-01-14 11:00:00,6.775,20.925,190.25,45.1
2023-01-14 12:00:00,7.125,19.7,188.25,46.425
2023-01-14 13:00:00,7.25,20.65,180.75,44.8
2023-01-14 14:00:00,7.3,20.9,177.25,45.975
2023-01-14 15:00:00,7.4,21.9,181.0,47.89999999999999
2023-01-14 16:00:00,7.625,22.175,182.0,49.225
2023-01-14 17:00:00,7.8999999999999995,22.299999999999997,187.25,49.400000000000006
2023-01-14 18:00:00,8.399999999999999,23.375,196.5,50.050000000000004
2023-01-14 19:00:00,8.75,23.799999999999997,201.25,53.099999999999994
2023-01-14 20:00:00,9.149999999999999,22.225,204.0,50.875
2023-01-14 21:00:00,9.3,19.599999999999998,215.0,47.35
2023-01-14 22:00:00,9.25,19.95,226.25,45.1
2023-01-14 23:00:00,9.075,19.95,233.0,43.475
2023-01-15 00:00:00,8.4,20.424999999999997,236.5,48.525000000000006
2023-01-15 01:00:00,7.625,20.450000000000003,233.0,45.175
2023-01-15 02:00:00,7.249999999999999,19.525,229.5,44.2
2023-01-15 03:00:00,6.9750000000000005,18.0,230.25,41.475
2023-01-15 04:00:00,6.7,17.825,236.5,38.974999999999994
2023-01-15 05:00:00,6.324999999999999,18.55,235.25,41.05
2023-01-15 06:00:00,5.574999999999999,19.075,226.75,41.400000000000006
2023-01-15 07:00:00,5.325,19.65,222.0,42.4
2023-01-15 08:00:00,5.275,20.275,222.5,43.025
2023-01-15 09:00:00,5.45,21.85,222.0,48.325
2023-01-15 10:00:00,5.575,25.05,225.5,55.325
2023-01-15 11:00:00,5.925000000000001,25.35,227.25,60.22500000000001
2023-01-15 12:00:00,6.275,29.5,228.25,65.15
2023-01-15 13:00:00,6.275,26.950000000000003,225.0,69.125
2023-01-15 14:00:00,6.175000000000001,26.725,224.75,66.875
2023-01-15 15:00:00,5.7250000000000005,26.75,225.5,64.275
2023-01-15 16:00:00,5.3999999999999995,26.174999999999997,227.0,61.650000000000006
2023-01-15 17:00:00,5.275,25.025000000000002,229.25,59.65
2023-01-15 18:00:00,5.65,25.349999999999998,230.75,55.8
2023-01-15 19:00:00,5.425000000000001,23.525,229.75,54.824999999999996
2023-01-15 20:00:00,5.3,22.6,229.75,49.77499999999999
2023-01-15 21:00:00,5.225,21.325,226.0,47.974999999999994
2023-01-15 22:00:00,4.875,20.225,221.25,45.55
2023-01-15 23:00:00,4.6,19.125,219.25,42.474999999999994
2023-01-16 00:00:00,4.675,17.4,217.75,40.050000000000004
2023-01-16 01:00:00,4.3999999999999995,15.725,213.5,35.65
2023-01-16 02:00:00,4.175,14.325,205.25,32.575
2023-01-16 03:00:00,3.875,14.399999999999999,197.0,30.075000000000003
2023-01-16 04:00:00,3.7249999999999996,12.3,193.25,29.424999999999997
2023-01-16 05:00:00,3.5,12.100000000000001,183.0,26.299999999999997
2023-01-16 06:00:00,3.65,11.925,169.25,25.0
2023-01-16 07:00:00,3.4749999999999996,13.175,166.5,27.200000000000003
2023-01-16 08:00:00,3.55,14.35,161.25,30.425
2023-01-16 09:00:00,3.8499999999999996,15.2,157.5,32.05
2023-01-16 10:00:00,4.325,16.575,156.5,35.175
2023-01-16 11:00:00,5.0249999999999995,17.775,161.75,37.8
2023-01-16 12:00:00,5.699999999999999,17.725,155.75,40.575
2023-01-16 13:00:00,5.775,17.675,149.0,39.25
2023-01-16 14:00:00,5.625,17.025,142.25,39.225
2023-01-16 15:00:00,5.200000000000001,18.25,145.0,39.525000000000006
2023-01-16 16:00:00,4.55,17.625,148.25,39.675
2023-01-16 17:00:00,4.324999999999999,17.45,149.25,38.975
2023-01-16 18:00:00,4.45,15.899999999999999,147.5,37.425
2023-01-16 19:00:00,4.25,15.125,152.0,34.0
2023-01-16 20:00:00,4.1,14.925,155.0,33.175
2023-01-16 21:00:00,3.9,15.399999999999999,161.75,35.25
2023-01-16 22:00:00,3.225,14.575,168.5,35.625
2023-01-16 23:00:00,3.175,16.325,181.75,35.825
2023-01-17 00:00:00,3.4749999999999996,12.875,178.75,35.575
2023-01-17 01:00:00,3.5250000000000004,14.35,186.5,33.475
2023-01-17 02:00:00,2.9749999999999996,15.75,198.25,37.0
2023-01-17 03:00:00,2.95,15.1,209.25,34.375
2023-01-17 04:00:00,3.1999999999999997,14.675,226.0,35.175
2023-01-17 05:00:00,2.85,14.524999999999999,229.75,35.9
2023-01-17 06:00:00,2.625,14.45,227.25,34.2
2023-01-17 07:00:00,2.6750000000000003,15.4,246.75,36.0
2023-01-17 08:00:00,2.5,17.575,250.25,39.699999999999996
2023-01-17 09:00:00,2.5999999999999996,16.3,248.75,39.775
2023-01-17 10:00:00,2.875,16.025,253.0,37.8
2023-01-17 11:00:00,3.2,16.974999999999998,256.25,38.425
2023-01-17 12:00:00,3.625,16.4,252.0,38.625
2023-01-17 13:00:00,3.625,15.274999999999999,246.25,36.55
2023-01-17 14:00:00,3.4499999999999997,14.0,238.5,33.375
2023-01-17 15:00:00,2.875,11.325,233.0,30.325
2023-01-17 16:00:00,1.8250000000000002,9.0,220.75,23.475
2023-01-17 17:00:00,1.1750000000000003,8.025,214.25,18.0
2023-01-17 18:00:00,0.2,7.2749999999999995,199.0,16.1
2023-01-17 19:00:00,-0.175,6.975,198.25,14.2
2023-01-17 20:00:00,-0.5249999999999999,7.2,188.5,14.4
2023-01-17 21:00:00,-0.8,7.7250000000000005,182.25,15.024999999999999
2023-01-17 22:00:00,-1.05,7.55,178.5,15.325000000000003
2023-01-17 23:00:00,-1.2,6.975,179.0,14.850000000000001
2023-01-18 00:00:00,-2.125,6.674999999999999,163.25,14.025
2023-01-18 01:00:00,-2.2750000000000004,6.575,148.5,13.125
2023-01-18 02:00:00,-2.425,6.3999999999999995,146.5,13.075
2023-01-18 03:00:00,-2.375,6.0,158.5,12.15
2023-01-18 04:00:00,-2.4499999999999997,5.85,169.25,11.349999999999998
2023-01-18 05:00:00,-2.4,5.625000000000001,170.5,11.149999999999999
2023-01-18 06:00:00,-2.475,5.775,159.5,11.624999999999998
2023-01-18 07:00:00,-2.6750000000000003,5.875,144.0,11.8
2023-01-18 08:00:00,-2.675,5.750000000000001,225.75,11.975000000000001
2023-01-18 09:00:00,-1.7999999999999998,5.4,152.0,12.125
2023-01-18 10:00:00,-0.39999999999999997,6.1,250.5,12.875000000000002
2023-01-18 11:00:00,0.675,8.45,255.25,18.0
2023-01-18 12:00:00,1.425,9.1,245.75,20.275
2023-01-18 13:00:00,1.75,9.625,246.0,20.724999999999998
2023-01-18 14:00:00,1.65,9.3,241.0,21.049999999999997
2023-01-18 15:00:00,1.075,8.325,227.0,19.325
2023-01-18 16:00:00,0.175,7.775,211.0,17.1
2023-01-18 17:00:00,-0.30000000000000004,8.325,204.75,16.849999999999998
2023-01-18 18:00:00,-0.475,9.95,197.5,19.175
2023-01-18 19:00:00,-0.5499999999999999,11.175,195.75,22.525
2023-01-18 20:00:00,-0.6,12.575000000000001,195.5,25.4
2023-01-18 21:00:00,-0.575,13.3,198.0,27.25
