,Datetime_UTC,Gas_1d_lag,Carbon_1d_lag,Forecasted_Grid Load_(Forecasted_Total_Consumption)_MWh,Photovoltaics_MWh,PV_and_Wind_MWh,renewable_penetration_ratio,price_lag_24h,Price_EUR_MWh,ensemble_pred
19408,2026-07-02 21:00:00+02:00,42.77899932861328,75.3550033569336,54629.81,177.03,35425.64,0.6484672012133179,243.455,117.9225,94.84114661593148
19409,2026-07-02 22:00:00+02:00,42.77899932861328,75.3550033569336,51811.27,0.64,33208.11,0.6409437559355438,199.465,126.9,89.65979115072324
19410,2026-07-02 23:00:00+02:00,42.77899932861328,75.3550033569336,48473.86,0.0,32485.5,0.670165321954933,156.66500000000002,117.6075,83.0980834537258
19411,2026-07-03 00:00:00+02:00,44.01499938964844,75.13999938964844,46651.91,0.0,32555.17,0.6978314498382098,160.165,91.2625,76.50691295540878
19412,2026-07-03 01:00:00+02:00,44.01499938964844,75.13999938964844,44920.74,0.0,32065.3,0.7138194961361234,143.41,86.995,69.51427612070606
19413,2026-07-03 02:00:00+02:00,44.01499938964844,75.13999938964844,44181.91,0.0,31429.31,0.7113615050342184,130.3575,82.6825,63.26257517937613
19414,2026-07-03 03:00:00+02:00,44.01499938964844,75.13999938964844,43885.38,0.0,31034.18,0.7071644359221306,120.3275,85.91,64.65030451457493
19415,2026-07-03 04:00:00+02:00,44.01499938964844,75.13999938964844,44968.52,2.35,30805.56,0.685047228442242,114.0925,84.4575,67.03999378963843
19416,2026-07-03 05:00:00+02:00,44.01499938964844,75.13999938964844,47290.26,632.05,31240.35,0.6606085480053168,114.4525,86.82,74.10368350312793
19417,2026-07-03 06:00:00+02:00,44.01499938964844,75.13999938964844,52714.44,4179.12,35419.11,0.6719052690928888,121.065,99.4925,79.88667405223487
19418,2026-07-03 07:00:00+02:00,44.01499938964844,75.13999938964844,57197.29,11784.45,42603.37,0.7448494499049082,112.9275,104.4675,78.24345383190507
19419,2026-07-03 08:00:00+02:00,44.01499938964844,75.13999938964844,60065.02,22245.81,53449.92,0.8898676799092271,91.315,63.0275,37.481178449450304
19420,2026-07-03 09:00:00+02:00,44.01499938964844,75.13999938964844,60620.39,31625.5,63895.39,1.0540247264898783,45.0925,9.565,19.528408922827502
19421,2026-07-03 10:00:00+02:00,44.01499938964844,75.13999938964844,61085.31,38047.25,67016.26,1.0970929015344124,5.534999999999999,-0.1,3.375698283804219
19422,2026-07-03 11:00:00+02:00,44.01499938964844,75.13999938964844,60101.16,41844.85,69291.89,1.1529210083211503,-0.0725,-1.055,-12.525351909579133
19423,2026-07-03 12:00:00+02:00,44.01499938964844,75.13999938964844,58702.37,44067.83,70966.23,1.2089159260164597,-1.6475,-1.885,-10.268942084176555
19424,2026-07-03 13:00:00+02:00,44.01499938964844,75.13999938964844,57123.68,45008.92,71754.05,1.2561174277889453,-1.965,-3.5025,-11.172181870234162
19425,2026-07-03 14:00:00+02:00,44.01499938964844,75.13999938964844,56096.41,44297.2,70972.77,1.2651927277939543,-3.0025,-4.9875,-11.85670173354584
19426,2026-07-03 15:00:00+02:00,44.01499938964844,75.13999938964844,55537.71,41371.54,68758.14,1.238044204336469,-1.9975,-4.055,-11.850291606636667
19427,2026-07-03 16:00:00+02:00,44.01499938964844,75.13999938964844,55574.69,36439.43,65624.35,1.1808315977685468,-0.505,-2.605,-0.6177995093690729
19428,2026-07-03 17:00:00+02:00,44.01499938964844,75.13999938964844,56171.16,28982.62,59985.21,1.067900502487771,2.895,-0.0474999999999999,13.074371815553956
19429,2026-07-03 18:00:00+02:00,44.01499938964844,75.13999938964844,56247.62,19188.39,53075.46,0.9436036580848036,46.8375,35.385,35.40203671651882
19430,2026-07-03 19:00:00+02:00,44.01499938964844,75.13999938964844,56193.53,9245.89,41616.9,0.7405994959311865,90.46,102.645,80.753105636726
19431,2026-07-03 20:00:00+02:00,44.01499938964844,75.13999938964844,54716.49,2864.61,32203.73,0.5885562102780064,107.2525,124.4425,122.06801028152823
19432,2026-07-03 21:00:00+02:00,44.01499938964844,75.13999938964844,52411.93,253.04,26475.18,0.5051365213024712,117.9225,130.0275,127.58216436612024
19433,2026-07-03 22:00:00+02:00,44.01499938964844,75.13999938964844,49830.53,0.5,23283.29,0.467249495346076,126.9,135.805,128.5418985724022
19434,2026-07-03 23:00:00+02:00,44.01499938964844,75.13999938964844,46867.78,0.0,21879.68,0.466838412131567,117.6075,124.275,120.86680970753206
19435,2026-07-04 00:00:00+02:00,44.01499938964844,76.31500244140625,43339.13,0.0,19254.09,0.4442657246593862,91.2625,125.0,117.33032645038233
19436,2026-07-04 01:00:00+02:00,44.01499938964844,76.31500244140625,41399.35,0.0,18440.18,0.445421969077915,86.995,120.0875,113.04602868205518
19437,2026-07-04 02:00:00+02:00,44.01499938964844,76.31500244140625,40092.35,0.0,18159.16,0.4529332901531256,82.6825,116.435,102.42528602416732
19438,2026-07-04 03:00:00+02:00,44.01499938964844,76.31500244140625,39504.05,0.0,17979.25,0.4551242213253769,85.91,113.8225,99.21029303318416
19439,2026-07-04 04:00:00+02:00,44.01499938964844,76.31500244140625,39450.66,1.8,17874.49,0.4530846884556342,84.4575,106.3375,97.33873248135166
19440,2026-07-04 05:00:00+02:00,44.01499938964844,76.31500244140625,40354.11,556.75,18013.01,0.4463736158605966,86.82,99.6725,98.13348435185674
19441,2026-07-04 06:00:00+02:00,44.01499938964844,76.31500244140625,42879.16,3991.32,20545.06,0.4791385837597707,99.4925,92.25,98.12152867473431
19442,2026-07-04 07:00:00+02:00,44.01499938964844,76.31500244140625,45540.61,10985.99,26184.54,0.5749712178701666,104.4675,72.6525,86.48034871853145
19443,2026-07-04 08:00:00+02:00,44.01499938964844,76.31500244140625,48421.06,20123.81,34850.7,0.7197426077166128,63.0275,28.93,51.05498330340956
19444,2026-07-04 09:00:00+02:00,44.01499938964844,76.31500244140625,50359.33,28538.77,42962.39,0.8531167907013224,9.565,0.9925,18.052224440489695
19445,2026-07-04 10:00:00+02:00,44.01499938964844,76.31500244140625,51048.45,34832.8,47989.05,0.9400686992572608,-0.1,-0.01,8.030016542866063
19446,2026-07-04 11:00:00+02:00,44.01499938964844,76.31500244140625,50821.82,39008.06,51418.63,1.011743184126081,-1.055,-0.8,-2.002194276125799
19447,2026-07-04 12:00:00+02:00,44.01499938964844,76.31500244140625,49870.67,41014.81,53240.83,1.0675779970336114,-1.885,-3.1025,-12.650492095994128
19448,2026-07-04 13:00:00+02:00,44.01499938964844,76.31500244140625,48844.13,40625.3,53453.26,1.0943640513006652,-3.5025,-8.25,-21.737528472807192
19449,2026-07-04 14:00:00+02:00,44.01499938964844,76.31500244140625,47346.63,38299.86,52420.83,1.107171302137624,-4.9875,-10.31,-22.757404262088826
19450,2026-07-04 15:00:00+02:00,44.01499938964844,76.31500244140625,46832.65,34719.33,50826.69,1.0852832369969918,-4.055,-4.265000000000001,-11.546023116284413
19451,2026-07-04 16:00:00+02:00,44.01499938964844,76.31500244140625,47429.57,29761.57,47777.12,1.0073277069542634,-2.605,-0.34,-1.0017662642358172
19452,2026-07-04 17:00:00+02:00,44.01499938964844,76.31500244140625,47740.42,22833.48,45228.16,0.9473766672041476,-0.0474999999999999,4.2925,17.010248938844782
19453,2026-07-04 18:00:00+02:00,44.01499938964844,76.31500244140625,49156.53,14797.19,38819.37,0.7897093222833855,35.385,57.7325,43.105856907036625
19454,2026-07-04 19:00:00+02:00,44.01499938964844,76.31500244140625,49706.24,7272.19,30957.83,0.6228157670701273,102.645,107.1925,89.39249739666116
